date,home_team,away_team,FTHG_RA,FTAG_RA,HTHG_RA,HTAG_RA,HS_RA,AS_RA,HST_RA,AST_RA,HC_RA,AC_RA,HR_RA,AR_RA,B365H_RA,B365A_RA,BWH_RA,BWA_RA,PSH_RA,PSA_RA,WHH_RA,WHA_RA,MaxH_RA,MaxA_RA,AvgH_RA,AvgA_RA,B365AHH_RA,B365AHA_RA,PAHH_RA,PAHA_RA,MaxAHH_RA,MaxAHA_RA,AvgAHH_RA,AvgAHA_RA,B365CH_RA,B365CA_RA,BWCH_RA,BWCA_RA,PSCH_RA,PSCA_RA,WHCH_RA,WHCA_RA,MaxCH_RA,MaxCA_RA,AvgCH_RA,AvgCA_RA,B365CAHH_RA,B365CAHA_RA,PCAHH_RA,PCAHA_RA,MaxCAHH_RA,MaxCAHA_RA,AvgCAHH_RA,AvgCAHA_RA,B365D_RA_HomeTeam,B365D_RA_AwayTeam,BWD_RA_HomeTeam,BWD_RA_AwayTeam,PSD_RA_HomeTeam,PSD_RA_AwayTeam,WHD_RA_HomeTeam,WHD_RA_AwayTeam,MaxD_RA_HomeTeam,MaxD_RA_AwayTeam,AvgD_RA_HomeTeam,AvgD_RA_AwayTeam,B365CD_RA_HomeTeam,B365CD_RA_AwayTeam,BWCD_RA_HomeTeam,BWCD_RA_AwayTeam,PSCD_RA_HomeTeam,PSCD_RA_AwayTeam,WHCD_RA_HomeTeam,WHCD_RA_AwayTeam,MaxCD_RA_HomeTeam,MaxCD_RA_AwayTeam,AvgCD_RA_HomeTeam,AvgCD_RA_AwayTeam,FTR
19/02/2025 19:30,Aston Villa,Liverpool,1,2.4,0.2,1.4,13.6,17.6,4,5.6,6.8,5.6,0,0.2,2.866,1.352,3.13,1.416666667,2.774,1.37,2.674,1.374,2.916,1.4,2.78,1.368,1.952,1.908,1.946,1.914,1.978,1.924,1.912,1.878,2.714,1.392,2.9475,1.436666667,2.728,1.398,2.664,1.384,2.83,1.424,2.71,1.398,1.978,1.954,1.976,1.944,2.022,1.976,1.944,1.914,3.996,6.766,3.92,6.816666667,4.15,6.876,3.97,6.16,4.292,7.246,4.104,6.614,4.02,6.306,3.8625,6.733333333,4.17,6.652,3.96,5.9,4.212,6.85,4.074,6.41,D
21/02/2025 20:00,Leicester,Brentford,0.4,1,0,0.2,11.2,15.2,2.8,5.4,4.4,5,0,0,5.346,3.906,4.65,4,5.706,3.986,5.49,3.78,6.032,4.154,5.612,3.918,1.934,1.932,1.946,1.948,1.954,1.954,1.904,1.906,5.48,3.878,4.4625,4.0825,5.85,4.05,5.426,3.84,6.09,4.248,5.688,3.956,1.9,1.916,1.906,1.926,1.924,1.94,1.874,1.9,4.31,4.09,4.0625,4.3375,4.432,4.236,4.21,4.1,4.588,4.402,4.342,4.182,4.16,4.11,3.925,4.325,4.266,4.246,4.09,4.1,4.384,4.41,4.206,4.194,A
22/02/2025 12:30,Everton,Man United,2.4,1,1.8,0.2,9.8,14,4.6,3.8,2.6,5,0.2,0,4.51,2.222,3.306666667,2.1,4.562,2.262,4.256,2.204,4.766,2.304,4.478,2.244,1.974,1.942,1.986,1.944,1.996,1.962,1.942,1.914,4.24,2.294,3.233333333,2.08,4.474,2.314,4.09,2.258,4.624,2.366,4.348,2.29,1.902,1.992,1.914,1.984,1.952,2.008,1.892,1.952,3.78,4.05,3.7,4.15,3.842,4.11,3.8,3.92,4.026,4.188,3.84,4.03,3.546,4.04,3.433333333,4.075,3.688,4.146,3.62,3.94,3.806,4.212,3.642,4.052,D
22/02/2025 15:00,Southampton,Brighton,1.4,1.6,0.6,0.6,11,11.2,4.4,3.8,4.2,5.6,0,0,6.76,2.476,6.8875,2.45,6.868,2.588,6.52,2.508,7.33,2.634,6.764,2.542,1.996,1.882,2,1.914,2.01,1.914,1.956,1.87,6.93,2.476,7.1875,2.385,7.47,2.53,6.74,2.464,7.786,2.636,7.082,2.5,1.946,1.946,1.944,1.942,1.96,1.968,1.892,1.908,4.82,3.63,4.9125,3.7375,4.884,3.692,4.65,3.65,5.04,3.842,4.81,3.672,4.72,3.52,4.85,3.5,4.966,3.624,4.69,3.48,5.06,3.706,4.82,3.57,A
22/02/2025 15:00,Ipswich,Tottenham,0.6,1.4,0.2,0.8,7,14.2,3.8,4.6,2.2,6.2,0.2,0,7.07,3.31,8.4625,3.2975,8.594,3.274,7.84,3.254,10.024,3.396,8.364,3.256,1.97,2,1.966,1.986,1.998,2.012,1.936,1.956,6.92,3.49,8.5375,3.4825,9.252,3.656,7.332,3.45,9.51,3.674,8.44,3.478,1.926,2.014,1.94,2.022,1.97,2.04,1.906,1.976,5.86,4.38,5.9625,4.475,5.954,4.416,5.45,4.26,6.324,4.61,5.752,4.342,5.59,4.27,5.8625,4.4125,6.048,4.404,5.28,4.16,6.18,4.554,5.754,4.318,A
22/02/2025 15:00,Bournemouth,Wolves,2.8,0.8,1,0.4,14,11,6.6,4.8,4.2,3.4,0,0.2,3.81,7.36,4.3625,6.475,3.894,7.612,3.676,7.46,4.008,8.7,3.804,7.686,1.926,1.948,1.94,1.94,1.968,1.976,1.9,1.918,3.594,6.74,4.22,5.5,3.81,7.46,3.528,6.7,3.982,7.796,3.72,7.1,1.968,1.93,2,1.938,2.05,2.002,1.978,1.916,4.296,5.47,4.2,4.9,4.398,5.588,4.2,5.02,4.522,5.762,4.342,5.426,4.27,4.88,4.1575,4.475,4.366,5.076,4.23,4.76,4.494,5.24,4.314,4.982,A
22/02/2025 15:00,Fulham,Crystal Palace,1.6,1.6,0.2,0,17.2,13,4.8,5,4.6,3.4,0,0,2.686,2.438,2.8,2.575,2.702,2.462,2.63,2.414,2.83,2.504,2.688,2.438,1.962,1.936,1.966,1.924,1.986,1.96,1.932,1.906,2.67,2.622,2.78,2.795,2.732,2.714,2.656,2.634,2.862,2.786,2.72,2.664,1.994,1.958,1.996,1.952,2.036,1.986,1.982,1.932,3.58,3.55,3.625,3.575,3.69,3.588,3.57,3.46,3.794,3.69,3.62,3.55,3.54,3.49,3.6,3.5375,3.602,3.546,3.55,3.38,3.678,3.652,3.56,3.488,A
22/02/2025 15:00,Arsenal,West Ham,2.4,1,0.8,0.6,12.8,10.4,5,3,7.4,3.4,0.2,0.2,1.526,4.34,1.59,4.625,1.534,4.322,1.54,4.084,1.57,4.45,1.536,4.278,1.958,1.878,1.956,1.904,1.982,1.914,1.932,1.866,1.544,4.77,1.6125,5.4,1.56,4.966,1.548,4.72,1.62,5.182,1.556,4.83,1.976,1.952,1.968,1.966,2,1.982,1.928,1.922,4.47,3.916,4.525,4.22,4.746,4.224,4.44,3.88,4.85,4.272,4.632,4.082,4.53,4.19,4.3375,4.3875,4.708,4.356,4.35,4.06,4.848,4.418,4.572,4.242,A
22/02/2025 17:30,Aston Villa,Chelsea,1.2,1.6,0.6,0.6,13.2,17,4.2,4.8,7,5.8,0,0,3.186,1.99,3.383333333,1.9,3.106,2.006,2.974,1.958,3.258,2.064,3.096,1.99,1.956,1.978,1.954,1.992,1.98,2.034,1.918,1.96,3.014,1.844,3.196666667,1.7775,3.052,1.896,2.954,1.876,3.154,1.966,3.018,1.888,1.988,1.906,1.984,1.934,2.03,1.97,1.952,1.894,4.156,4.57,4.143333333,5.075,4.306,4.862,4.13,4.42,4.456,4.952,4.256,4.698,4.2,4.63,4.116666667,4.9625,4.352,4.854,4.12,4.5,4.39,4.958,4.248,4.724,H
23/02/2025 14:00,Newcastle,Nott'm Forest,1.6,2.4,1,1.6,12.2,12,4.8,4.6,5.4,3.8,0,0,1.88,3.142,1.5325,3.09,1.926,3.212,1.916,3.07,1.96,3.264,1.912,3.156,1.886,1.962,1.892,1.982,1.918,2.01,1.858,1.944,1.87,3.312,1.5475,3.225,1.912,3.464,1.858,3.22,1.99,3.5,1.892,3.334,2.036,1.946,2.046,1.946,2.078,1.98,2,1.906,4.63,3.89,4.7375,4,4.692,3.934,4.4,3.76,4.828,4.056,4.614,3.894,4.35,3.85,4.57,4.025,4.516,4.036,4.34,3.86,4.66,4.068,4.46,3.91,H
23/02/2025 16:30,Man City,Liverpool,3.2,2.4,1.4,1.6,14.2,13.6,6.8,4.6,4.6,4.2,0,0.2,2.196,1.434,2.145,1.395,2.178,1.454,2.146,1.456,2.25,1.482,2.166,1.452,1.998,1.9,2.008,1.908,2.016,1.922,1.972,1.876,2.246,1.466,2.27,1.42,2.246,1.476,2.23,1.466,2.34,1.508,2.242,1.482,1.992,1.934,2.006,1.926,2.066,1.96,1.962,1.904,4.23,6.566,4.4,7.6,4.376,6.628,4.18,5.94,4.502,7.01,4.302,6.384,4.12,6.106,4.35,7.6,4.428,6.46,4.23,5.72,4.546,6.61,4.286,6.212,A
25/02/2025 19:30,Wolves,Fulham,1,1.2,0.6,0.2,11,15,4.4,3.8,4.4,5.4,0.2,0,6.86,2.62,6.05,2.933333333,7.146,2.628,6.96,2.56,8.06,2.748,7.17,2.616,1.954,1.96,1.94,1.958,1.968,1.984,1.918,1.93,6.24,2.62,4.916666667,2.916666667,6.814,2.668,6.2,2.586,7.17,2.772,6.568,2.652,1.978,1.956,1.988,1.944,2.048,1.992,1.962,1.93,5.27,3.58,4.7,3.7,5.346,3.686,4.9,3.57,5.502,3.808,5.208,3.63,4.7,3.56,4.216666667,3.7,4.838,3.64,4.56,3.57,4.986,3.706,4.766,3.592,A
25/02/2025 19:30,Crystal Palace,Aston Villa,1.6,1.2,0.2,0.6,13.2,14,5.2,4.6,4.2,7.2,0,0,2.796,2.312,2.783333333,1.825,2.844,2.354,2.764,2.298,2.89,2.392,2.802,2.33,1.918,1.946,1.91,1.948,1.946,1.974,1.888,1.914,2.96,2.284,3.076666667,1.92,3.074,2.368,2.984,2.318,3.166,2.414,3.018,2.33,1.974,1.994,1.98,1.99,2.014,2.03,1.962,1.958,3.51,4.016,3.533333333,3.965,3.54,4.182,3.4,4.01,3.624,4.324,3.5,4.126,3.43,4.04,3.516666667,4.075,3.518,4.204,3.36,4.02,3.608,4.254,3.458,4.126,H
25/02/2025 19:30,Brighton,Bournemouth,2,2.4,0.8,1,12.6,14.2,5.2,6.6,5,4.8,0,0.2,2.404,2.916,2.633333333,3.816666667,2.51,2.974,2.44,2.89,2.56,3.048,2.468,2.932,1.878,1.934,1.906,1.948,1.916,1.988,1.87,1.918,2.392,2.868,2.52,3.793333333,2.45,3,2.388,2.858,2.546,3.118,2.418,2.94,1.93,1.928,1.93,1.954,1.956,1.998,1.894,1.928,3.71,4.246,3.733333333,4,3.842,4.31,3.74,4.18,3.978,4.444,3.802,4.27,3.666,4.14,3.466666667,4.01,3.776,4.248,3.64,4.15,3.878,4.37,3.738,4.2,H
25/02/2025 20:15,Chelsea,Southampton,1.4,1.2,0.6,0.4,14.8,9.6,4.2,3.6,4.6,4.4,0,0,2.214,6.06,2.036666667,6.1,2.222,6.134,2.17,5.62,2.268,6.43,2.202,5.988,1.958,1.99,1.972,1.996,1.996,2.008,1.938,1.944,2.07,5.98,1.86,6.083333333,2.118,6.436,2.076,5.84,2.196,6.586,2.114,6.068,1.93,1.974,1.952,1.972,1.996,1.996,1.922,1.922,4.3,4.44,5.166666667,4.55,4.626,4.596,4.24,4.39,4.722,4.76,4.476,4.528,4.34,4.386,5.083333333,4.466666667,4.616,4.648,4.32,4.41,4.702,4.752,4.48,4.532,H
26/02/2025 19:30,Brentford,Everton,1.4,2.2,0.8,1.6,14.4,9.2,5.4,5,5.4,3.4,0,0.2,3.338,4.45,3.833333333,3.525,3.4,4.484,3.27,4.2,3.536,4.688,3.358,4.406,1.954,1.97,1.968,1.982,1.98,2,1.928,1.942,3.218,4.266,3.776666667,3.6,3.412,4.496,3.27,4.114,3.528,4.652,3.32,4.364,1.932,1.902,1.94,1.914,1.95,1.952,1.912,1.892,4.01,3.72,4.283333333,3.8,4.098,3.798,3.98,3.7,4.256,3.932,4.06,3.778,4.03,3.486,4.266666667,3.5,4.116,3.616,3.95,3.58,4.262,3.742,4.068,3.59,D
26/02/2025 19:30,Man United,Ipswich,0.8,0.8,0.2,0.4,11.2,9.4,2.6,4.2,5.8,2.8,0,0.2,2.544,7.11,2.366666667,9.983333333,2.596,8.61,2.52,7.84,2.648,10.064,2.576,8.378,1.982,1.98,1.982,1.98,2.012,2.006,1.954,1.946,2.616,6.84,2.35,10.13333333,2.65,9.148,2.56,7.242,2.704,9.46,2.618,8.354,1.998,1.888,1.99,1.916,2.01,1.962,1.954,1.888,3.49,5.84,3.533333333,6.7,3.562,5.99,3.44,5.46,3.648,6.35,3.512,5.784,3.44,5.62,3.433333333,6.616666667,3.556,6.068,3.4,5.28,3.618,6.206,3.49,5.782,H
26/02/2025 19:30,Nott'm Forest,Arsenal,2.8,2,1.6,0.4,14.2,14,5,4.6,5,5.8,0,0.4,2.932,1.5,2.453333333,1.65,2.976,1.504,2.91,1.51,3.084,1.538,2.95,1.506,1.98,1.998,1.98,1.996,2.018,2.034,1.948,1.968,3.012,1.526,2.55,1.683333333,3.126,1.542,2.94,1.536,3.178,1.602,3.038,1.538,1.97,1.98,1.97,1.986,2.002,2.014,1.928,1.942,3.83,4.62,3.966666667,4.283333333,3.892,4.922,3.74,4.54,4.004,5.07,3.854,4.814,3.79,4.58,3.966666667,4.033333333,3.952,4.802,3.78,4.35,3.988,4.898,3.838,4.636,D
26/02/2025 19:30,Tottenham,Man City,2,2.8,1,1.4,14.2,13.2,5.4,6.2,6.2,5,0,0,2.29,2.448,2.313333333,2.31,2.276,2.438,2.236,2.388,2.336,2.516,2.262,2.418,1.97,1.972,1.954,1.982,1.984,1.988,1.936,1.946,2.4,2.526,2.56,2.493333333,2.436,2.572,2.36,2.55,2.466,2.678,2.382,2.55,2.012,1.988,2.022,2.002,2.038,2.066,1.982,1.962,4.05,4.15,4.216666667,4.366666667,4.1,4.258,4.02,4.05,4.3,4.348,4.062,4.18,3.92,4.04,4.133333333,4.3,4.104,4.3,3.88,4.07,4.19,4.4,4.016,4.156,A
26/02/2025 20:15,Liverpool,Newcastle,2,1.8,1.4,1.6,12,11.4,4.2,4.8,4.6,6,0.2,0,1.668,1.968,1.68,1.59,1.686,2.022,1.692,2.004,1.716,2.054,1.684,2.004,1.924,1.908,1.93,1.92,1.946,1.94,1.898,1.882,1.684,1.978,1.72,1.596666667,1.698,2.022,1.672,1.96,1.732,2.1,1.698,2,1.934,2.004,1.932,2.014,1.964,2.048,1.904,1.974,4.926,4.29,4.2,4.483333333,5.072,4.352,4.69,4.18,5.204,4.472,4.948,4.298,4.666,4.11,4.2,4.343333333,4.784,4.212,4.56,4.1,4.894,4.33,4.712,4.176,H
27/02/2025 20:00,West Ham,Leicester,0.6,0.4,0.4,0,10.6,8.6,2.8,2.6,3.4,4.6,0.2,0,5.74,5.286,5.183333333,4.95,5.924,5.662,5.904,5.46,6.44,5.992,6.01,5.576,1.882,1.93,1.904,1.94,1.924,1.952,1.872,1.9,6.37,5.42,6.166666667,4.65,6.868,5.784,6.32,5.386,7.138,6.05,6.574,5.634,1.99,1.9,1.99,1.904,2.016,1.928,1.956,1.874,4.436,4.35,4.493333333,4.183333333,4.8,4.454,4.3,4.23,4.904,4.602,4.636,4.368,4.68,4.18,4.75,4.033333333,4.86,4.312,4.4,4.14,4.932,4.408,4.708,4.252,H
8/03/2025 12:30,Nott'm Forest,Man City,2.2,1.8,1,1,12.6,12.2,4.4,5.4,5.2,4.2,0,0,3.436,2.576,2.975,2.79,3.5,2.578,3.41,2.516,3.62,2.654,3.46,2.554,1.98,1.984,1.98,1.992,2.01,1.998,1.948,1.958,3.576,2.606,3.125,3.05,3.726,2.668,3.46,2.64,3.754,2.746,3.604,2.636,1.984,1.938,1.986,1.96,2.01,1.976,1.936,1.92,3.6,3.9,3.55,3.8,3.61,3.986,3.5,3.85,3.704,4.078,3.578,3.926,3.52,3.88,3.45,3.825,3.612,4.038,3.5,3.87,3.658,4.16,3.552,3.972,H
8/03/2025 15:00,Brighton,Fulham,1.8,1.2,0.8,0.4,13.6,13.8,5.4,4.4,4.8,6,0,0,2.144,2.786,2.25,3.45,2.244,2.814,2.19,2.714,2.282,2.918,2.208,2.786,1.824,1.99,1.852,1.988,1.872,2.006,1.826,1.952,2.162,2.84,2.18,3.485,2.202,2.946,2.158,2.826,2.278,3.042,2.178,2.912,1.952,1.918,1.952,1.904,1.972,1.956,1.912,1.888,3.75,3.5,3.75,3.7,3.856,3.576,3.77,3.48,4,3.688,3.822,3.536,3.746,3.48,3.55,3.65,3.87,3.544,3.72,3.46,3.976,3.624,3.832,3.5,H
8/03/2025 15:00,Liverpool,Southampton,2,0.8,1.4,0.4,10.6,9,3.4,3.2,4.8,3.2,0.2,0,1.634,7.06,8.92,5.275,1.656,7.412,1.664,7.12,1.682,8.03,1.652,7.32,1.906,1.976,1.924,1.984,1.938,1.998,1.894,1.934,1.616,7.38,8.3,5.25,1.628,7.79,1.604,7.24,1.668,8.34,1.63,7.658,1.954,1.958,1.954,1.952,1.986,1.992,1.926,1.914,4.96,5.09,4.49,4.425,5.174,5.406,4.77,5.07,5.308,5.62,5.038,5.266,4.876,5.036,4.366,4.2,5.062,5.268,4.72,4.95,5.164,5.592,4.962,5.218,H
8/03/2025 15:00,Crystal Palace,Ipswich,2,1.2,0.4,0.8,14.6,10.2,5,4,4,3.2,0,0.2,2.76,6.81,2.825,10.975,2.818,8.218,2.74,7.44,2.862,9.564,2.774,8,1.89,2.004,1.886,2.01,1.922,2.03,1.868,1.974,2.89,6.69,3.29,11.45,2.996,8.778,2.91,6.902,3.092,9.132,2.942,8.08,1.996,1.952,1.996,1.964,2.028,2.004,1.976,1.934,3.49,5.656,3.6,7.3,3.526,5.826,3.39,5.34,3.608,6.18,3.494,5.622,3.47,5.52,3.65,7.3,3.564,5.872,3.42,5.146,3.652,6.016,3.51,5.64,H
8/03/2025 17:30,Brentford,Aston Villa,1.6,1.2,1,0.4,14.6,12.4,4.8,4.2,5.4,8,0,0,2.438,2.566,2.75,2.1,2.508,2.622,2.47,2.544,2.548,2.658,2.476,2.586,1.96,1.98,1.97,1.98,1.984,1.996,1.936,1.94,2.458,2.614,2.79,2.37,2.552,2.726,2.53,2.65,2.658,2.772,2.528,2.674,1.96,1.966,1.96,1.972,1.988,2.006,1.944,1.938,3.75,3.83,3.8,3.6,3.782,3.974,3.68,3.82,3.95,4.094,3.766,3.924,3.75,3.79,3.9,3.4,3.852,3.934,3.69,3.78,3.942,3.996,3.794,3.88,A
8/03/2025 20:00,Wolves,Everton,1,2.2,0.6,1.4,12.8,11.4,4.6,5.6,4.6,4.2,0.2,0.2,6.086,4.05,5.075,1.8,6.262,4.112,6.1,3.92,6.91,4.278,6.252,4.046,1.96,1.938,1.952,1.952,1.976,1.966,1.928,1.912,5.46,3.916,4.25,1.95,5.938,4.172,5.38,3.774,6.176,4.252,5.724,3.998,2.002,1.89,2.008,1.902,2.058,1.926,1.978,1.862,4.78,3.71,4.175,3.6,4.88,3.782,4.56,3.62,5.032,3.888,4.774,3.742,4.36,3.486,3.7,3.3,4.45,3.614,4.2,3.52,4.588,3.69,4.39,3.562,D
9/03/2025 14:00,Chelsea,Leicester,1.6,0.4,1,0,14.8,9,4.8,2.2,4.8,4.2,0,0,2.176,5.42,2.385,5.425,2.18,5.854,2.132,5.68,2.224,6.192,2.162,5.776,1.962,1.88,1.962,1.888,1.998,1.902,1.936,1.856,2.014,5.42,2.07,4.725,2.066,5.82,2.024,5.42,2.144,6.14,2.062,5.688,1.932,1.906,1.952,1.908,2.004,1.952,1.934,1.886,4.75,4.45,4.875,4.425,5.282,4.514,4.84,4.28,5.442,4.658,5.084,4.436,4.94,4.18,5,4.15,5.216,4.312,4.82,4.15,5.496,4.428,5.11,4.258,H
9/03/2025 14:00,Tottenham,Bournemouth,1.6,1.8,1,0.6,14.2,14.2,5.4,5.6,6.2,5.4,0,0.2,2.45,2.576,2.27,3.325,2.43,2.682,2.4,2.59,2.506,2.724,2.424,2.632,1.922,1.934,1.906,1.958,1.942,1.996,1.894,1.92,2.6,2.588,2.415,3.19,2.658,2.686,2.56,2.618,2.716,2.778,2.6,2.658,2.002,1.96,2.022,1.964,2.044,2.008,1.986,1.944,4.15,4.166,4.575,3.9,4.24,4.212,4.1,4.09,4.396,4.338,4.178,4.172,4.1,4.06,4.55,3.85,4.24,4.182,4.02,4.05,4.38,4.288,4.196,4.128,D
9/03/2025 16:30,Man United,Arsenal,1.2,1.6,0.4,0.2,11.2,13,3.6,3.6,6,6,0.2,0.4,2.43,1.59,2.525,1.73,2.48,1.596,2.416,1.594,2.534,1.632,2.462,1.6,1.988,2.024,1.988,2.014,2.02,2.054,1.964,1.99,2.462,1.602,2.375,1.74,2.486,1.62,2.406,1.612,2.546,1.668,2.458,1.612,1.96,1.98,1.96,1.984,1.986,2.008,1.926,1.94,3.636,4.52,3.45,4.175,3.746,4.744,3.6,4.38,3.828,4.89,3.68,4.64,3.66,4.44,3.5,3.95,3.77,4.622,3.606,4.23,3.868,4.738,3.71,4.498,D
10/03/2025 20:00,West Ham,Newcastle,1,1.6,0.8,1.4,10.8,9.4,3.2,3.8,3.6,5,0,0,5.544,2.794,6.5,1.56,5.72,2.826,5.704,2.774,6.228,2.94,5.812,2.804,1.914,1.962,1.938,1.974,1.956,2,1.904,1.938,6.17,3.148,7.875,1.585,6.654,3.29,6.11,3.136,6.934,3.466,6.372,3.214,1.996,1.976,1.988,1.98,2.022,2.012,1.954,1.942,4.576,4.35,5.04,4.625,4.944,4.458,4.44,4.26,5.064,4.574,4.784,4.392,4.76,4.32,5.5,4.35,4.954,4.492,4.54,4.26,5.044,4.59,4.81,4.424,A
15/03/2025 15:00,Southampton,Wolves,0.8,1.2,0.4,0.8,7.8,13.2,3,4.4,3.4,5.4,0,0,9.56,5.206,3.8,3.4,9.752,5.426,9.22,5.32,11.53,5.952,9.856,5.408,1.962,1.962,1.968,1.956,1.988,1.978,1.92,1.93,10.28,4.87,4,3,11.666,5.328,10.24,4.856,13.34,5.478,11.16,5.118,1.93,2.03,1.932,2.028,1.972,2.054,1.898,1.996,5.84,4.5,3.6,3.6,6.492,4.562,6.01,4.28,6.82,4.734,6.242,4.472,6.086,4.16,3.6,3.4,6.56,4.22,6.23,3.98,6.972,4.344,6.418,4.172,A
15/03/2025 15:00,Man City,Brighton,1.2,2.2,0.8,1,12,12.2,4.8,6,4.2,3.6,0,0,2.536,2.2,3.6,2.85,2.55,2.308,2.498,2.26,2.622,2.35,2.526,2.272,1.952,1.846,1.96,1.874,1.964,1.896,1.928,1.852,2.512,2.206,3.8,2.65,2.578,2.256,2.57,2.224,2.67,2.34,2.558,2.24,1.916,1.958,1.93,1.962,1.95,1.984,1.9,1.932,3.85,3.72,3.6,3.5,3.958,3.818,3.8,3.69,4.038,3.942,3.898,3.774,3.9,3.746,3.9,3.4,4.034,3.842,3.83,3.64,4.138,3.914,3.97,3.794,D
15/03/2025 15:00,Ipswich,Nott'm Forest,1,2.4,0.8,1,12.6,10.8,5,4.4,3.2,4,0.2,0,5.06,3.556,1.95,2.45,5.198,3.596,4.94,3.49,5.604,3.724,5.174,3.552,1.964,1.964,1.974,1.966,1.984,1.998,1.938,1.934,4.94,3.576,1.9,2.65,5.156,3.72,4.702,3.46,5.458,3.788,5.018,3.61,1.942,1.984,1.96,1.992,1.998,2.008,1.932,1.942,4.206,3.61,3.6,3.5,4.388,3.66,4.22,3.55,4.53,3.758,4.324,3.628,4.14,3.54,3.6,3.4,4.264,3.64,4.046,3.52,4.396,3.684,4.216,3.582,A
15/03/2025 15:00,Everton,West Ham,1.6,0.8,1,0.8,11.2,9.8,5,2.8,4.2,3.6,0.2,0,4.276,5.044,3.364,7.25,4.334,5.182,4.12,5.224,4.506,5.696,4.262,5.292,1.934,1.908,1.948,1.938,1.964,1.956,1.912,1.902,4.086,5.58,3.61,9.25,4.356,5.952,3.934,5.57,4.432,6.166,4.176,5.738,1.882,2.022,1.9,2.01,1.914,2.048,1.858,1.98,3.58,4.39,3.44,5.75,3.672,4.776,3.52,4.32,3.78,4.91,3.636,4.62,3.406,4.49,3.39,6.25,3.546,4.684,3.42,4.3,3.602,4.816,3.488,4.558,D
15/03/2025 17:30,Bournemouth,Brentford,1.2,1.2,0.6,1,14.4,14.6,5.2,4.2,6,5.2,0.2,0,2.636,2.218,4.6,2.1,2.744,2.244,2.66,2.22,2.786,2.282,2.694,2.234,1.934,1.992,1.956,2,1.994,2.014,1.922,1.968,2.676,2.168,4.33,1.98,2.772,2.214,2.698,2.22,2.854,2.294,2.74,2.22,1.984,1.994,1.99,2.002,2.026,2.042,1.958,1.994,4.206,3.76,4.2,3.9,4.262,3.806,4.15,3.72,4.384,3.984,4.22,3.79,4.07,3.76,4.2,4.1,4.202,3.884,4.05,3.7,4.31,3.952,4.15,3.818,A
16/03/2025 13:30,Fulham,Tottenham,1.4,1.8,0.6,0.8,13.2,13.6,4,5,6.8,5.6,0,0,3.076,2.7,4.6,3.1,3.122,2.684,3.004,2.636,3.238,2.766,3.078,2.674,1.972,1.942,1.966,1.93,1.984,1.96,1.932,1.916,3.12,2.86,4.6,3.3,3.266,2.928,3.09,2.82,3.346,2.984,3.204,2.858,1.886,1.956,1.87,1.974,1.92,1.994,1.852,1.938,3.54,3.83,4,3.9,3.608,3.956,3.5,3.86,3.708,4.092,3.572,3.912,3.52,3.9,3.9,4.1,3.544,3.996,3.46,3.78,3.642,4.138,3.522,3.962,H
16/03/2025 13:30,Arsenal,Chelsea,1.6,1.6,0.2,0.8,14.6,16.8,4.2,5.4,6.8,6.4,0.2,0,1.64,1.752,2,1.37,1.644,1.748,1.652,1.722,1.682,1.788,1.652,1.744,2.004,1.984,1.99,1.98,2.032,2.016,1.972,1.958,1.632,1.718,1.87,1.29,1.654,1.744,1.652,1.714,1.708,1.784,1.648,1.74,1.968,1.956,1.974,1.954,2.004,1.988,1.94,1.932,4.32,5.55,3.6,5.75,4.526,6.074,4.18,5.44,4.692,6.278,4.426,5.812,4.36,5.6,3.9,6.25,4.536,5.808,4.11,5.34,4.628,6.18,4.394,5.742,H
16/03/2025 19:00,Leicester,Man United,0,1.2,0,0.6,7.2,12.4,2.2,4.6,3.8,6.4,0,0.2,6.72,2.96,4.6,2.05,6.95,2.966,7.12,2.816,8.042,3.098,7.066,2.924,1.886,1.998,1.888,2,1.908,2.032,1.858,1.972,6.32,2.842,4.2,1.8,7.25,2.89,7.02,2.786,7.83,3.046,7.016,2.88,1.95,1.968,1.948,1.97,2,1.992,1.93,1.932,4.95,3.656,3.6,3.5,5.05,3.78,4.68,3.62,5.238,3.86,4.928,3.708,4.63,3.7,3.3,3.6,4.672,3.804,4.49,3.606,4.896,3.9,4.666,3.732,A
1/04/2025 19:45,Arsenal,Fulham,0.8,1.4,0.2,0.6,14.6,12.8,3.6,4,6.8,6.6,0.2,0,1.61,2.526,2.608,1.746,1.62,2.58,1.612,2.514,1.65,2.638,1.62,2.548,2.018,1.98,2.016,1.972,2.044,1.992,1.986,1.942,1.592,2.53,2.38,1.722,1.618,2.654,1.62,2.54,1.654,2.712,1.612,2.608,1.974,1.864,1.982,1.854,2.008,1.894,1.95,1.834,4.34,3.49,4.26,3.786,4.556,3.556,4.22,3.48,4.724,3.666,4.458,3.526,4.32,3.52,4.24,3.78,4.45,3.6,4.08,3.42,4.558,3.662,4.344,3.534,H
