Average_goals_scored_last10,Average_HT_goals_scored_last10,Average_shots_last10,Average_shots_on_target_last10,Average_fouls_last10,Average_corners_last10,Average_yellow_cards_last10,Average_red_cards_last10,Average_goals_conceded_last10,Average_HT_goals_conceded_last10,Average_shots_conceded_last10,Average_shots_on_target_conceded_last10,Average_fouls_conceded_last10,Average_corners_conceded_last10,Average_yellow_cards_conceded_last10,Average_red_cards_conceded_last10,Average_B365Odds_last10,Average_B365Odds_Against_last10,Average_B365DrawOdds_last10,Average_BWOdds_last10,Average_BWOdds_against_last10,Average_BWDrawOdds_last10,Average_WHOdds_last10,Average_WHOdds_Against_last10
1.3,0.8,19.5,6.3,8.7,9.1,2.5,0.0,1.6350000000000002,5.568,1.6380000000000003,5.622999999999999,1.6600000000000001,5.326,1.7,0.9,9.2,4.4,9.5,2.8,2.5,0.1,7.3950000000000005,7.978
0.8,0.5,12.8,4.0,11.4,4.4,1.8,0.0,3.5509999999999997,3.5449999999999995,3.5099999999999993,3.6399999999999997,3.5269999999999997,3.643,1.1,0.4,12.7,3.8,10.6,5.3,1.3,0.1,2.298,2.291
1.3,0.4,9.8,3.1,11.0,3.7,2.8,0.0,5.290000000000001,4.39,5.25,4.334999999999999,5.47,4.24,2.2,1.2,17.9,5.7,10.8,6.8,2.0,0.2,1.924,1.918
1.1,0.7,10.7,3.5,12.7,5.4,2.6,0.2,4.7410000000000005,4.148000000000001,4.7700000000000005,4.23,4.958,4.1850000000000005,1.7,1.0,15.3,6.2,10.8,5.8,1.4,0.0,1.9599999999999997,1.9650000000000003
2.0,1.1,14.5,6.4,11.1,5.6,2.2,0.0,1.581,5.055000000000001,1.595,5.155,1.59,5.043000000000001,0.8,0.4,10.2,3.7,11.9,4.7,3.0,0.0,7.12,6.865
2.2,0.8,17.0,6.2,11.6,8.0,2.7,0.0,2.4490000000000003,4.4,2.405,4.460000000000001,2.434,4.4350000000000005,1.2,0.7,11.2,3.8,14.8,5.4,3.1,0.2,3.878,4.031000000000001
1.1,0.5,14.0,5.2,11.9,5.3,2.8,0.1,2.2649999999999997,4.040000000000001,2.271,4.0600000000000005,2.298,4.025,1.1,0.5,11.0,4.1,9.2,4.0,1.9,0.1,3.591,3.6339999999999995
1.7,0.9,14.6,5.2,11.4,6.5,4.1,0.0,2.2230000000000003,4.0809999999999995,2.226,4.109999999999999,2.2289999999999996,4.111,1.0,0.4,12.2,4.7,13.9,3.6,3.6,0.1,4.017,3.961
1.2,0.5,13.1,4.9,11.6,5.0,2.5,0.2,3.8280000000000003,4.01,3.842,4.01,3.911,3.9549999999999996,1.7,0.9,16.8,4.7,7.9,7.4,1.5,0.0,2.3089999999999997,2.3
1.8,0.8,10.4,4.5,13.0,3.0,2.7,0.0,4.591,4.24,4.680000000000001,4.178,4.735,4.155,2.0,0.9,14.7,5.6,10.1,8.9,2.7,0.0,2.0250000000000004,2.0210000000000004
1.3,0.5,12.7,4.1,9.3,4.8,2.3,0.2,4.618,4.010000000000001,4.549,4.0600000000000005,4.7459999999999996,3.975,1.2,0.5,14.6,4.4,12.5,6.6,3.5,0.1,2.463,2.439
0.9,0.4,14.3,5.2,10.7,4.7,2.2,0.1,3.6109999999999998,3.8280000000000003,3.5620000000000003,3.8349999999999995,3.683,3.808,1.3,0.5,13.7,5.0,11.3,6.5,2.3,0.0,2.4400000000000004,2.452
2.0,1.3,11.5,5.4,7.3,4.6,1.3,0.1,3.853,4.263,4.048,4.26,4.18,4.21,1.9,0.9,19.7,6.8,9.9,7.8,2.2,0.1,2.726,2.7520000000000002
1.6,0.8,14.1,4.6,11.6,5.1,2.4,0.1,3.8349999999999995,4.345000000000001,3.758,4.358,3.878,4.31,1.5,0.9,13.4,5.3,11.4,5.7,2.6,0.2,2.9490000000000003,3.0
1.2,0.3,13.5,4.4,10.9,6.0,2.5,0.0,2.925,3.771,2.875,3.793,2.8950000000000005,3.793,1.1,0.8,14.0,5.0,14.0,5.7,3.3,0.0,2.658,2.63
1.2,0.8,10.1,3.1,13.0,5.2,2.8,0.2,6.141,4.918,6.425,5.029999999999999,6.888,4.84,2.0,1.3,15.3,6.2,11.2,6.3,1.8,0.0,1.9660000000000004,1.9620000000000004
0.7,0.3,9.4,3.0,11.4,4.2,3.3,0.2,6.130999999999999,4.845,6.325,5.029999999999999,6.755,4.765,2.0,0.8,18.3,6.4,13.4,7.4,2.2,0.0,2.089,2.069
2.0,1.3,20.1,6.9,6.7,9.9,2.2,0.0,1.403,6.483,1.411,6.543000000000001,1.4200000000000002,6.066,1.3,0.8,7.6,3.3,10.2,2.2,2.8,0.1,9.385,10.243
1.6,0.8,16.2,5.8,11.5,5.7,2.4,0.1,3.161,3.8150000000000004,3.3019999999999996,3.8299999999999996,3.4299999999999997,3.7300000000000004,1.2,0.5,12.0,4.0,10.8,4.8,1.7,0.2,2.798,2.789
1.0,0.5,12.1,4.2,11.5,4.5,1.7,0.0,3.6310000000000002,3.6,3.5849999999999995,3.69,3.662,3.69,1.4,0.4,13.7,4.5,9.6,6.3,1.2,0.0,2.2560000000000002,2.248
1.4,0.6,15.3,4.8,13.4,6.4,2.9,0.0,3.8649999999999998,4.06,3.845,4.17,3.857,4.122999999999999,1.4,0.5,13.0,5.3,9.4,5.6,3.3,0.1,2.392,2.3789999999999996
1.5,0.6,12.1,4.0,12.8,5.9,2.5,0.1,2.79,4.034999999999999,2.782,4.05,2.872,4.01,1.6,0.6,11.0,4.0,12.4,4.3,3.7,0.1,3.4579999999999997,3.4219999999999993
1.6,0.7,13.5,4.8,12.3,5.6,2.4,0.3,2.0839999999999996,4.7700000000000005,2.085,4.865,2.0890000000000004,4.65,1.2,0.3,14.2,4.3,10.4,4.5,2.9,0.0,6.398,6.225
1.3,0.4,10.6,3.4,11.1,3.7,2.9,0.0,5.035,4.2700000000000005,5.013,4.21,5.183,4.119999999999999,2.0,1.0,17.8,5.5,12.2,6.5,2.3,0.2,1.9649999999999999,1.9609999999999999
2.0,1.0,13.7,5.3,11.5,6.1,3.8,0.0,2.3939999999999997,4.055999999999999,2.3649999999999998,4.09,2.3850000000000002,4.101,1.2,0.7,12.8,5.2,13.4,3.9,3.3,0.1,3.725,3.688
2.2,0.9,17.2,6.4,12.0,9.0,2.5,0.0,2.0300000000000002,4.183,2.0349999999999997,4.238,2.038,4.1979999999999995,1.1,0.5,9.8,3.4,13.6,5.0,2.3,0.2,3.9799999999999995,4.055
1.4,0.5,14.8,5.4,11.0,5.5,2.4,0.2,3.9730000000000003,3.8849999999999993,3.9290000000000007,3.9199999999999995,4.072,3.8649999999999998,0.7,0.4,12.8,3.6,13.1,6.3,3.7,0.1,2.5900000000000003,2.567
0.9,0.2,14.1,5.4,12.5,6.0,3.2,0.1,2.3880000000000003,3.8800000000000003,2.3880000000000003,3.9299999999999997,2.428,3.8950000000000005,1.2,0.5,11.7,3.7,9.5,4.3,2.2,0.1,3.191,3.179
1.9,1.0,14.1,6.1,11.9,6.3,2.1,0.0,1.572,5.08,1.584,5.255000000000001,1.575,5.183,0.6,0.3,9.8,3.4,10.9,4.1,3.0,0.0,7.32,7.040000000000001
1.7,0.9,14.9,4.8,11.1,6.0,2.1,0.0,3.6580000000000004,4.265,3.5480000000000005,4.313,3.678,4.2700000000000005,1.4,0.8,12.0,4.7,11.2,5.1,2.4,0.3,3.062,3.113
0.8,0.2,14.5,4.9,11.0,5.5,2.5,0.0,3.2959999999999994,3.778,3.279,3.7649999999999997,3.371,3.748,1.3,0.4,13.0,4.6,11.5,5.4,2.1,0.0,2.5829999999999993,2.5799999999999996
1.9,1.3,11.1,5.3,6.8,4.4,1.5,0.0,4.654999999999999,4.488,4.802999999999999,4.575,4.975,4.5200000000000005,2.0,0.9,18.8,7.4,10.0,8.0,2.5,0.1,2.6279999999999997,2.644
1.4,0.8,10.7,4.3,12.9,3.4,3.0,0.0,5.608,4.615,5.7749999999999995,4.558,6.18,4.4799999999999995,2.7,1.1,16.0,6.7,10.5,8.6,2.5,0.0,1.781,1.78
1.3,0.5,13.7,4.3,13.3,4.8,2.6,0.2,3.5780000000000003,3.9400000000000004,3.592,3.9300000000000006,3.6659999999999995,3.8899999999999997,1.9,1.0,16.1,4.6,7.9,6.6,1.5,0.0,2.3089999999999997,2.2939999999999996
1.6,0.9,14.4,4.8,13.1,5.0,2.8,0.1,3.4510000000000005,3.9050000000000002,3.572,3.96,3.683,3.8400000000000007,1.4,0.5,13.1,4.4,11.5,5.5,2.2,0.1,2.628,2.6260000000000003
1.0,0.2,14.1,5.4,11.5,6.1,2.9,0.1,2.418,3.9300000000000006,2.4200000000000004,3.95,2.448,3.935000000000001,1.1,0.5,12.2,3.7,9.1,4.2,2.1,0.1,3.146,3.1390000000000002
2.1,1.0,17.4,6.7,11.5,9.0,2.3,0.0,1.9720000000000006,4.383,1.9799999999999998,4.438,1.9769999999999999,4.398,1.0,0.4,9.2,3.4,13.3,4.8,2.5,0.2,4.32,4.41
1.2,0.8,10.0,4.0,13.3,3.3,3.0,0.1,6.858,5.075,6.92,5.043,7.43,4.9799999999999995,2.7,1.3,17.7,7.4,11.0,9.0,2.4,0.0,1.61,1.6219999999999999
1.0,0.5,11.0,4.2,10.8,4.4,2.9,0.2,6.943,5.13,7.15,5.359999999999999,7.523000000000001,5.0649999999999995,2.3,1.0,19.2,6.4,12.7,7.9,2.3,0.1,1.9150000000000003,1.886
1.3,0.6,14.1,5.4,10.8,4.7,2.3,0.2,3.9879999999999995,3.8850000000000002,3.9490000000000003,3.9400000000000004,4.082,3.8850000000000002,0.8,0.4,14.4,3.7,13.3,6.1,3.6,0.0,2.55,2.512
1.9,1.2,16.1,6.7,12.3,6.3,2.1,0.0,1.549,5.38,1.56,5.555,1.549,5.5329999999999995,0.5,0.2,8.9,3.2,10.2,3.6,3.0,0.1,8.07,7.765000000000001
1.0,0.6666666666666666,9.555555555555555,3.111111111111111,12.11111111111111,5.333333333333333,2.4444444444444446,0.1111111111111111,6.517777777777778,4.964444444444444,6.611111111111111,5.061111111111111,7.125555555555555,4.866666666666666,2.2222222222222223,1.4444444444444444,14.88888888888889,6.222222222222222,12.222222222222221,6.111111111111111,1.7777777777777777,0.0,1.848888888888889,1.8466666666666667
1.2,0.4,16.1,4.8,12.4,6.8,2.9,0.0,3.925,4.14,3.8949999999999996,4.235,3.8919999999999995,4.19,1.3,0.6,13.0,5.7,10.2,4.8,3.3,0.1,2.375,2.373
1.3,0.6,12.4,4.2,11.3,5.4,2.6,0.1,2.636,3.9809999999999994,2.58,4.0329999999999995,2.6049999999999995,4.043,1.2,0.7,15.0,5.5,14.0,6.2,3.6,0.0,3.283,3.2300000000000004
1.8,0.8,15.8,5.7,11.0,6.9,2.4,0.3,1.7559999999999998,5.83,1.7779999999999998,5.8549999999999995,1.763,5.65,0.9,0.2,13.5,3.9,9.2,4.1,2.4,0.0,8.663,8.75
1.3,0.5,14.0,4.8,10.7,4.6,2.2,0.1,3.041,3.821,3.037,3.7950000000000004,3.114,3.768,1.2,0.4,12.9,4.6,11.7,5.5,2.3,0.0,2.798,2.767
2.1,1.1,13.7,5.5,10.7,5.8,3.4,0.1,2.3009999999999997,4.173,2.2790000000000004,4.225,2.2939999999999996,4.221000000000001,1.2,0.6,14.0,5.2,12.1,4.0,2.9,0.1,3.975,3.918
1.5,0.6,14.8,4.8,13.9,4.5,2.1,0.1,5.2299999999999995,4.835000000000001,5.1049999999999995,4.765,5.318,4.785,1.9,1.2,15.6,4.8,8.3,6.7,1.6,0.0,2.352,2.35
1.1,0.7,10.6,3.7,10.5,3.4,1.7,0.1,4.356,4.205,4.562,4.285,4.6850000000000005,4.3100000000000005,1.7,0.6,15.2,4.5,9.1,7.0,1.4,0.0,2.646,2.601
2.4,1.4,19.3,7.3,6.5,9.1,2.1,0.0,1.386,6.833,1.3960000000000001,6.728,1.403,6.433,1.0,0.8,7.2,3.1,10.8,3.1,2.5,0.1,9.885,10.4
1.5,0.7,14.6,4.2,10.4,5.5,2.0,0.0,3.2909999999999995,4.115,3.2359999999999998,4.145,3.308,4.19,1.4,0.9,11.4,4.2,11.5,4.6,2.5,0.4,2.957,2.964
1.8,1.0,10.7,5.2,7.8,4.7,2.0,0.0,4.779999999999999,4.475,4.924999999999999,4.575,5.083,4.529999999999999,2.0,1.0,17.6,6.8,11.4,6.7,2.8,0.0,2.368,2.3739999999999997
1.8,0.7,12.1,3.9,11.7,4.9,2.2,0.1,2.6500000000000004,3.9459999999999993,2.62,3.9800000000000004,2.6420000000000003,3.9850000000000003,1.8,1.0,11.2,4.5,12.8,3.9,3.2,0.1,3.345,3.304
1.4,0.4,9.0,3.0,10.4,2.6,2.3,0.0,5.1659999999999995,4.403,5.098000000000001,4.348,5.298,4.223000000000001,1.5,0.8,18.5,5.9,12.4,8.3,2.1,0.1,2.02,2.009
1.4,0.7,13.6,5.1,11.1,4.2,2.2,0.2,4.023,4.005,3.9669999999999996,4.1,4.101,4.04,1.1,0.5,14.2,3.9,12.2,6.0,3.1,0.1,2.625,2.577
2.2,1.4,18.2,7.8,12.6,7.1,1.7,0.0,1.4169999999999998,5.6530000000000005,1.4220000000000002,5.7700000000000005,1.4140000000000001,5.709999999999999,0.7,0.1,9.8,3.8,9.8,3.7,3.0,0.1,8.24,7.995
1.1,0.7,9.8,3.9,14.5,3.4,3.0,0.1,7.996,5.575,8.094999999999999,5.485,8.91,5.46,3.1,1.6,16.9,7.6,10.9,7.2,2.2,0.1,1.661,1.684
1.0,0.4,15.7,4.7,12.6,5.8,2.7,0.0,4.34,4.51,4.470000000000001,4.55,4.3870000000000005,4.55,1.7,0.7,14.2,6.2,10.7,4.9,2.9,0.0,2.497,2.4899999999999998
1.0,0.3,13.1,4.8,11.5,6.0,2.9,0.1,2.993,4.085,2.96,4.08,3.008,4.11,1.1,0.5,13.4,4.5,9.3,5.0,1.9,0.1,2.774,2.772
1.4,0.8,13.6,4.5,13.0,4.9,2.7,0.1,4.563000000000001,4.3100000000000005,4.497,4.35,4.7010000000000005,4.2299999999999995,1.4,0.5,13.0,4.6,10.5,5.4,1.9,0.0,2.403,2.3990000000000005
0.8571428571428571,0.5714285714285714,8.857142857142858,3.0,12.428571428571429,5.428571428571429,2.857142857142857,0.0,7.361428571428571,5.292857142857143,7.478571428571429,5.421428571428572,8.161428571428571,5.171428571428572,2.0,1.2857142857142858,14.714285714285714,5.571428571428571,13.285714285714286,6.0,2.142857142857143,0.0,1.7128571428571429,1.72
1.5,0.6,13.1,4.8,10.2,5.8,2.7,0.1,2.4080000000000004,4.053,2.368,4.133,2.3950000000000005,4.123,1.3,0.7,15.5,5.5,15.0,6.4,3.5,0.0,3.5,3.4379999999999997
0.9,0.3,10.1,3.5,11.5,3.7,2.8,0.1,6.388,4.81,6.495,4.914999999999999,6.772999999999999,4.695,2.4,1.1,18.7,6.4,12.8,7.3,2.1,0.1,1.876,1.8559999999999999
1.9,1.0,17.2,7.1,11.7,8.5,2.4,0.0,2.425,4.6579999999999995,2.4549999999999996,4.743,2.474,4.6530000000000005,1.1,0.3,8.2,3.2,12.7,4.2,2.6,0.1,4.241,4.323
1.3,0.7,15.5,4.5,11.0,5.8,2.2,0.0,3.3909999999999996,4.195,3.346,4.225,3.3899999999999997,4.26,1.3,0.8,10.0,4.1,11.3,4.1,2.5,0.4,2.944,2.932
2.7,1.5,14.0,6.4,10.2,5.5,2.9,0.1,2.018,4.142999999999999,2.019,4.195,2.034,4.177999999999999,1.1,0.6,14.8,4.4,12.2,4.7,2.8,0.0,3.9530000000000003,3.9170000000000003
1.7,0.8,10.7,3.8,11.7,3.7,2.2,0.0,2.61,3.976,2.565,4.02,2.5919999999999996,4.035,2.0,0.9,12.8,5.0,13.6,4.1,3.1,0.0,3.375,3.3289999999999997
1.1,0.6,11.5,3.1,10.5,3.9,1.9,0.1,4.220999999999999,4.225,4.4590000000000005,4.284999999999999,4.566999999999999,4.33,1.8,0.7,15.3,4.9,9.7,6.9,1.4,0.0,2.748,2.681
1.2,0.4,13.8,4.1,13.0,4.6,2.1,0.0,5.525,4.904999999999999,5.36,4.83,5.577999999999999,4.87,2.1,1.3,17.8,6.1,8.9,6.5,1.7,0.0,2.084,2.104
2.8,1.6,18.7,8.0,6.6,7.8,1.8,0.0,1.356,7.433,1.374,7.2780000000000005,1.374,7.083,0.8,0.6,6.1,2.7,11.6,2.8,2.5,0.2,11.535,11.8
1.3,0.3,8.8,3.7,10.8,3.1,2.1,0.0,5.341,4.461,5.2780000000000005,4.4079999999999995,5.433,4.293,2.1,1.1,18.7,6.2,13.0,7.0,1.6,0.0,1.9949999999999999,1.987
1.2,0.5,9.7,4.5,7.9,4.8,1.9,0.0,4.635,4.425,4.765,4.515000000000001,4.9159999999999995,4.49,1.6,0.8,16.9,5.5,10.6,6.7,2.5,0.0,2.408,2.401
2.1,1.2,15.7,6.2,12.1,6.4,2.6,0.2,1.7740000000000002,5.710000000000001,1.791,5.63,1.78,5.55,0.8,0.2,13.5,3.7,9.5,4.2,2.5,0.0,7.983,8.24
1.8,0.7,14.3,5.0,11.5,5.2,1.8,0.1,2.729,3.746,2.7169999999999996,3.7400000000000007,2.704,3.753,1.1,0.3,10.9,4.0,11.2,4.9,2.0,0.0,2.9080000000000004,2.8499999999999996
1.1,0.3,16.2,5.1,12.4,6.2,2.7,0.1,4.4350000000000005,4.465,4.569999999999999,4.494999999999999,4.463,4.5200000000000005,1.5,0.6,15.5,6.2,10.3,5.5,2.6,0.0,2.247,2.2249999999999996
1.1,0.3,14.4,5.4,10.3,6.1,2.1,0.0,2.888,4.1850000000000005,2.851,4.165000000000001,2.888,4.21,1.3,0.6,13.3,5.1,9.0,5.2,1.9,0.1,3.0669999999999997,3.062
0.6,0.4,7.6,2.8,14.2,4.6,3.0,0.0,8.64,5.9,8.870000000000001,6.07,9.76,5.720000000000001,1.6,1.0,14.6,4.6,13.4,7.4,2.8,0.0,1.668,1.668
0.9,0.6,10.1,3.9,14.3,4.1,3.2,0.1,7.321000000000001,5.38,7.425,5.33,8.225,5.3,2.6,1.2,17.0,7.0,12.3,6.8,1.9,0.2,1.9330000000000003,1.936
1.3,0.7,13.1,4.6,10.6,4.1,2.0,0.1,4.295,4.175,4.3549999999999995,4.235,4.513,4.17,1.3,0.7,12.4,3.8,11.6,5.5,2.4,0.1,2.512,2.466
1.1,0.7,12.3,3.5,9.8,3.8,1.7,0.1,4.650999999999999,4.3950000000000005,4.863999999999999,4.425,4.992,4.49,1.7,0.6,15.9,5.1,9.9,7.4,1.6,0.0,2.625,2.569
2.5,1.2,14.1,6.2,10.3,5.1,2.6,0.1,2.0599999999999996,4.103,2.068,4.1850000000000005,2.0739999999999994,4.1579999999999995,0.9,0.4,15.2,4.2,13.0,5.4,2.7,0.0,3.8329999999999997,3.747
1.6,0.6,11.0,5.1,8.6,5.0,1.9,0.0,4.63,4.45,4.765,4.525,4.906000000000001,4.500000000000001,1.6,0.8,15.6,5.5,10.8,6.4,2.3,0.0,2.398,2.391
2.2,1.1,14.8,5.6,12.2,5.1,2.6,0.2,1.8010000000000002,5.41,1.816,5.335,1.81,5.33,0.6,0.2,13.7,3.5,10.0,4.4,2.3,0.0,7.083,7.49
2.3,1.0,14.9,5.9,9.7,5.8,2.3,0.1,1.9799999999999998,4.359999999999999,1.971,4.404999999999999,1.9899999999999998,4.42,1.4,0.7,16.3,5.7,14.6,6.7,3.2,0.0,4.46,4.397
3.1,1.8,16.3,7.4,5.8,7.3,1.1,0.0,1.286,7.74,1.308,7.539999999999999,1.2999999999999998,7.35,0.5,0.4,6.6,2.5,11.0,2.9,1.9,0.1,12.01,12.39
0.9,0.3,14.6,4.1,11.0,5.3,2.1,0.0,3.7359999999999998,4.279999999999999,3.6480000000000006,4.29,3.715,4.35,1.4,0.7,11.0,4.3,10.8,4.4,2.0,0.3,2.661,2.6950000000000003
2.4,1.0,15.5,5.5,11.6,5.1,2.0,0.1,2.6630000000000003,3.761,2.677,3.7399999999999998,2.646,3.7730000000000006,1.1,0.4,9.7,3.5,11.1,3.5,2.2,0.0,2.9879999999999995,2.8999999999999995
2.1,1.0,20.2,7.7,12.7,7.5,1.6,0.0,1.451,5.453,1.4529999999999998,5.5649999999999995,1.442,5.545,1.1,0.4,10.1,4.3,8.2,3.3,2.3,0.1,7.715000000000001,7.445
1.7,0.7,11.6,3.7,10.7,4.5,2.0,0.0,3.4530000000000003,4.156000000000001,3.3770000000000002,4.220000000000001,3.4260000000000006,4.265000000000001,1.8,0.8,13.5,5.1,13.6,3.4,2.7,0.0,2.939,2.902
1.3,0.5,10.1,4.1,11.6,3.3,2.2,0.0,4.095999999999999,4.021,4.128,3.9829999999999997,4.177999999999999,3.9129999999999994,1.9,1.0,17.1,5.2,13.3,6.4,1.7,0.0,2.195,2.1830000000000003
1.2,0.7,12.8,4.5,11.8,4.4,2.1,0.1,4.0280000000000005,4.1,3.7999999999999994,4.180000000000001,3.8929999999999993,4.165000000000001,1.4,0.5,12.7,4.9,11.4,6.1,1.8,0.0,2.545,2.5360000000000005
1.0,0.4,10.7,3.7,10.7,4.9,2.0,0.1,5.5280000000000005,4.375,5.595000000000001,4.39,5.748,4.234999999999999,2.5,1.1,17.8,5.7,11.7,6.0,2.0,0.1,1.937,1.9240000000000002
1.5,0.5,15.6,5.9,12.2,8.6,2.3,0.0,2.995,4.808,3.0469999999999997,4.813000000000001,3.0519999999999996,4.703,1.6,0.8,10.4,4.1,13.0,4.7,2.0,0.0,3.7059999999999995,3.7979999999999996
1.3,0.5,12.3,3.6,11.7,4.1,1.6,0.0,5.423,4.885,5.26,4.8,5.478,4.855,2.4,1.5,19.4,7.0,10.0,6.0,1.8,0.0,2.159,2.1839999999999997
0.9,0.5,9.5,3.7,13.4,3.4,2.9,0.1,7.656000000000001,5.3999999999999995,7.654999999999999,5.365,8.47,5.37,2.5,1.4,18.9,7.8,13.0,6.7,1.7,0.2,1.916,1.921
1.5,0.5,15.2,5.6,12.1,8.2,2.2,0.0,2.925,4.858,2.982,4.843,2.982,4.743,1.9,1.0,11.5,4.2,13.4,5.7,1.7,0.0,3.746,3.843
1.4,0.6,15.8,4.9,12.3,5.8,2.4,0.1,3.7949999999999995,4.249999999999999,3.937,4.255,3.8610000000000007,4.3,1.6,0.5,14.8,5.2,10.6,5.9,1.8,0.0,2.3620000000000005,2.336
1.7,0.7,11.0,3.2,11.2,5.0,2.1,0.0,3.4730000000000003,4.136,3.3920000000000003,4.19,3.443,4.245,1.9,0.6,13.7,5.2,13.5,3.5,2.5,0.0,2.7640000000000002,2.7520000000000002
3.4,1.7,17.8,8.0,5.6,7.3,0.9,0.0,1.278,8.040000000000001,1.2999999999999998,7.815,1.2890000000000001,7.8,0.5,0.3,6.2,2.2,11.3,2.7,1.8,0.1,12.709999999999999,13.09
2.1,1.0,20.9,7.8,12.2,7.9,1.3,0.0,1.451,5.503,1.452,5.565,1.438,5.6450000000000005,1.1,0.5,10.4,4.5,8.6,3.2,2.0,0.1,7.715000000000001,7.445
1.1,0.6,12.1,4.4,11.3,5.5,2.0,0.1,4.028,4.154999999999999,3.7969999999999997,4.194999999999999,3.872999999999999,4.215,1.4,0.5,12.8,5.1,10.9,6.2,1.7,0.0,2.525,2.526
2.3,1.1,14.3,5.6,11.5,4.7,2.1,0.1,3.7010000000000005,4.061,3.715,4.029999999999999,3.781,4.123,0.9,0.3,10.9,3.7,10.6,4.4,2.0,0.0,2.5599999999999996,2.4960000000000004
1.0,0.3,14.5,4.3,10.4,4.9,1.9,0.0,3.7980000000000005,4.154999999999999,3.7050000000000005,4.139999999999999,3.7700000000000005,4.24,1.5,0.7,11.5,4.5,11.0,4.6,1.8,0.3,2.261,2.2800000000000002
1.3,0.6,10.9,3.9,11.0,5.1,2.4,0.0,6.378,4.674999999999999,6.545,4.6899999999999995,6.773000000000001,4.555,2.5,1.0,18.3,5.3,11.3,6.0,1.7,0.1,1.8869999999999998,1.871
1.6,0.3,14.3,5.5,10.0,5.5,1.7,0.0,2.9830000000000005,4.4799999999999995,2.909,4.424999999999999,2.9450000000000003,4.5,1.6,0.8,16.5,5.6,9.7,6.8,2.1,0.0,3.2939999999999996,3.4
2.8,1.3,14.8,6.3,10.6,4.9,2.0,0.1,2.575,4.2,2.609,4.255,2.701,4.263,1.5,0.7,15.5,4.1,13.0,5.1,2.3,0.0,3.442,3.386
2.3,1.1,14.8,5.8,10.9,6.5,2.1,0.1,2.0700000000000003,4.41,2.061,4.404999999999999,2.058,4.47,1.1,0.4,15.4,4.8,13.2,6.9,2.7,0.0,4.313000000000001,4.276999999999999
1.4,0.5,12.4,3.9,10.9,4.9,1.3,0.0,5.023000000000001,4.79,4.845000000000001,4.675,4.970000000000001,4.795,2.2,1.4,17.7,6.8,10.6,5.5,2.3,0.0,2.228,2.2499999999999996
1.6,0.3,9.8,4.3,9.2,4.8,2.1,0.0,3.5620000000000003,4.09,3.497,4.18,3.5089999999999995,4.21,1.3,0.5,14.0,4.3,11.9,5.7,2.0,0.0,2.787,2.7889999999999997
1.5,1.0,15.3,5.4,10.8,4.6,1.4,0.0,3.55,4.01,3.66,4.01,3.7380000000000004,4.04,1.6,0.6,13.1,4.1,10.0,5.7,1.8,0.1,2.598,2.536
1.3,0.5,10.8,4.6,11.3,3.3,1.7,0.0,4.8340000000000005,4.401,5.1530000000000005,4.333,5.308,4.1930000000000005,1.9,1.3,16.9,5.0,12.5,6.8,1.6,0.0,2.277,2.26
0.5,0.5,4.0,1.5,12.0,1.5,3.0,0.0,14.75,8.75,15.25,9.0,17.25,8.25,3.0,1.5,16.0,5.0,11.0,10.0,1.5,0.0,1.205,1.23
0.9,0.6,11.2,2.9,11.5,4.4,1.8,0.1,4.258,4.465000000000001,4.524,4.465000000000001,4.632,4.553,1.6,0.9,14.1,4.8,10.4,7.1,1.7,0.1,3.0300000000000002,2.92
2.3,1.0,18.7,6.2,12.4,5.3,2.3,0.0,1.419,5.608,1.423,5.575,1.417,5.590000000000001,0.5,0.1,9.3,2.2,10.8,3.7,1.8,0.0,8.103,8.440000000000001
2.1,0.9,23.6,8.3,12.1,9.2,1.2,0.0,1.408,6.1579999999999995,1.4120000000000001,6.13,1.394,6.325,1.4,0.5,10.5,4.8,9.0,3.0,1.9,0.1,8.82,8.775
0.8,0.4,9.4,3.9,13.0,3.4,3.0,0.1,7.378,5.35,7.385000000000001,5.295,8.180000000000001,5.32,2.1,1.2,18.3,7.5,11.9,6.6,1.3,0.2,2.056,2.056
1.2,0.5,14.4,4.5,13.0,5.7,2.4,0.1,3.636,4.289999999999999,3.7599999999999993,4.285,3.686,4.375,1.5,0.5,13.8,5.0,11.3,5.1,1.6,0.0,2.6020000000000003,2.581
1.8,0.8,10.8,3.2,10.7,5.0,2.0,0.0,3.8300000000000005,4.389,3.8600000000000003,4.43,3.897,4.478,2.0,0.8,15.7,5.9,13.2,3.9,2.3,0.0,2.769,2.737
1.4,0.5,14.9,5.4,11.7,7.5,2.4,0.0,2.866,4.953,2.924,4.878,2.9240000000000004,4.833,1.9,1.1,12.0,4.8,12.8,5.6,1.7,0.0,3.8259999999999996,3.918
1.3,0.6,10.1,3.7,10.1,4.5,2.3,0.0,7.0699999999999985,4.865,7.33,4.880000000000001,7.638,4.725,2.7,1.0,16.2,4.8,11.2,6.0,1.5,0.1,1.827,1.8010000000000002
3.5,1.5,18.4,8.6,5.8,6.3,0.7,0.0,1.2950000000000002,7.415000000000001,1.3130000000000002,7.19,1.297,7.33,0.6,0.3,6.6,2.6,11.4,2.8,1.5,0.1,11.66,11.865
1.2,0.4,13.6,4.6,10.5,6.5,1.6,0.1,4.054,4.17,3.8199999999999994,4.2,3.8919999999999995,4.245,1.8,0.6,13.1,5.1,9.8,5.4,1.7,0.0,2.525,2.4880000000000004
