date,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2008-03-22 12:00:00,Man City,A,0.0,0.0,7.0,4.0,14.0,12.0,0.0,0.0,3.0,3.3,2.75,3.1,2.75,3.1,D,0.0,0.0,17.0,7.0,9.0,12.0,1.0,0.0,2.37,2.4,2.3
2008-03-22 12:00:00,Sunderland,A,1.0,0.0,12.0,3.0,11.0,4.0,2.0,0.0,6.5,3.8,5.9,3.5,6.0,3.4,A,0.0,0.0,9.0,3.0,9.0,4.0,0.0,0.0,1.57,1.55,1.5
2008-03-22 12:00:00,Fulham,A,0.0,0.0,9.0,5.0,5.0,4.0,1.0,0.0,4.75,3.5,4.0,3.2,3.5,3.2,H,2.0,1.0,15.0,9.0,9.0,6.0,0.0,0.0,1.8,1.85,1.91
2008-03-22 12:00:00,Derby,A,0.0,0.0,5.0,1.0,10.0,2.0,1.0,0.0,8.0,4.2,7.5,3.55,6.0,3.75,H,1.0,1.0,6.0,3.0,9.0,9.0,2.0,0.0,1.44,1.45,1.44
2008-03-22 12:00:00,Portsmouth,A,0.0,0.0,4.0,4.0,13.0,2.0,1.0,0.0,4.0,3.5,3.95,3.25,3.5,3.2,H,2.0,0.0,17.0,8.0,8.0,7.0,0.0,0.0,1.9,1.85,1.91
2008-03-22 12:00:00,Birmingham,A,1.0,0.0,13.0,7.0,15.0,7.0,1.0,0.0,3.75,3.5,3.55,3.15,3.2,3.1,H,2.0,1.0,13.0,8.0,16.0,8.0,0.0,0.0,2.0,2.0,2.05
2008-03-19 12:00:00,Chelsea,A,4.0,2.0,10.0,8.0,16.0,2.0,2.0,0.0,2.1,3.3,2.05,3.15,2.15,3.2,D,4.0,1.0,10.0,9.0,10.0,10.0,2.0,0.0,3.6,3.4,2.9
2008-03-19 12:00:00,Bolton,A,0.0,0.0,14.0,10.0,14.0,3.0,2.0,0.0,17.0,7.0,13.0,6.5,12.0,5.5,H,2.0,2.0,21.0,12.0,12.0,6.0,0.0,0.0,1.16,1.15,1.17
2008-03-17 12:00:00,Newcastle,A,1.0,0.0,13.0,7.0,12.0,8.0,2.0,0.0,3.4,3.25,2.85,3.15,2.88,3.1,D,1.0,1.0,12.0,4.0,8.0,3.0,2.0,0.0,2.2,2.3,2.2
2008-03-16 12:00:00,Bolton,A,0.0,0.0,12.0,7.0,13.0,5.0,3.0,0.0,3.25,3.3,3.25,3.15,3.2,3.0,H,1.0,1.0,10.0,7.0,16.0,8.0,2.0,1.0,2.25,2.1,2.1
2008-03-16 12:00:00,Tottenham,A,1.0,1.0,12.0,7.0,3.0,5.0,0.0,0.0,2.7,3.3,2.75,3.15,2.5,3.1,H,2.0,0.0,13.0,8.0,11.0,5.0,0.0,0.0,2.6,2.4,2.5
2008-03-16 12:00:00,Everton,A,0.0,0.0,7.0,4.0,6.0,3.0,0.0,0.0,2.1,3.4,2.0,3.15,2.05,3.2,H,1.0,0.0,10.0,2.0,14.0,3.0,1.0,0.0,3.5,3.5,3.1
2008-03-15 12:00:00,Aston Villa,A,0.0,0.0,16.0,10.0,13.0,6.0,1.0,1.0,3.1,3.25,2.8,3.15,2.8,3.1,H,2.0,2.0,13.0,5.0,17.0,3.0,3.0,1.0,2.37,2.35,2.25
2008-03-15 12:00:00,Middlesbrough,A,1.0,1.0,4.0,1.0,10.0,1.0,2.0,1.0,13.0,5.5,10.0,5.0,10.0,4.8,D,1.0,0.0,17.0,9.0,7.0,11.0,0.0,0.0,1.25,1.25,1.22
2008-03-15 12:00:00,Man United,A,1.0,0.0,17.0,9.0,7.0,11.0,1.0,0.0,1.16,7.0,1.2,5.5,1.14,5.5,A,0.0,0.0,10.0,8.0,13.0,5.0,4.0,0.0,17.0,12.0,15.0
2008-03-15 12:00:00,Reading,A,1.0,1.0,7.0,3.0,22.0,2.0,5.0,0.0,13.0,5.5,10.0,5.0,9.0,4.2,H,2.0,1.0,19.0,8.0,7.0,7.0,0.0,0.0,1.25,1.25,1.29
2008-03-15 12:00:00,Chelsea,A,1.0,1.0,11.0,3.0,9.0,7.0,1.0,0.0,1.44,4.2,1.4,4.0,1.4,3.75,A,0.0,0.0,11.0,4.0,8.0,7.0,2.0,0.0,8.0,7.5,7.0
2008-03-15 12:00:00,Blackburn,A,1.0,1.0,9.0,5.0,13.0,10.0,3.0,0.0,2.87,3.3,2.95,3.15,2.62,3.1,H,2.0,1.0,12.0,6.0,11.0,8.0,1.0,0.0,2.5,2.25,2.38
2008-03-12 12:00:00,Birmingham,A,2.0,2.0,7.0,5.0,10.0,3.0,1.0,0.0,4.5,3.5,4.4,3.3,4.5,3.3,H,4.0,2.0,13.0,9.0,8.0,4.0,0.0,0.0,1.83,1.75,1.67
2008-03-12 12:00:00,Derby,A,1.0,0.0,4.0,3.0,17.0,0.0,1.0,0.0,26.0,9.0,17.0,7.5,21.0,8.0,H,6.0,2.0,14.0,10.0,7.0,7.0,0.0,0.0,1.1,1.1,1.07
2008-03-12 12:00:00,Middlesbrough,A,1.0,1.0,10.0,2.0,21.0,4.0,4.0,0.0,6.0,3.75,5.5,3.4,4.8,3.4,D,1.0,0.0,5.0,3.0,15.0,4.0,0.0,0.0,1.61,1.6,1.6
2008-03-09 12:00:00,Arsenal,A,0.0,0.0,10.0,6.0,8.0,5.0,2.0,0.0,1.57,3.8,1.55,3.5,1.57,3.5,D,0.0,0.0,6.0,3.0,10.0,8.0,2.0,0.0,6.5,5.8,5.0
2008-03-09 12:00:00,West Ham,A,0.0,0.0,8.0,4.0,17.0,4.0,2.0,1.0,4.5,3.6,4.4,3.3,3.75,3.3,H,4.0,2.0,18.0,11.0,6.0,8.0,0.0,0.0,1.8,1.75,1.8
2008-03-09 12:00:00,Everton,A,1.0,0.0,7.0,6.0,9.0,4.0,1.0,0.0,2.1,3.4,2.15,3.15,2.0,3.2,A,0.0,0.0,9.0,6.0,17.0,3.0,2.0,0.0,3.5,3.15,3.2
2008-03-08 12:00:00,Man City,A,0.0,0.0,12.0,5.0,11.0,5.0,2.0,0.0,2.87,3.25,2.65,3.15,2.6,3.1,H,2.0,0.0,13.0,8.0,9.0,7.0,0.0,0.0,2.5,2.45,2.4
2008-03-08 12:00:00,Newcastle,A,0.0,0.0,6.0,4.0,7.0,8.0,0.0,0.0,10.0,4.5,7.5,4.0,8.0,3.75,H,3.0,2.0,15.0,13.0,8.0,12.0,1.0,0.0,1.36,1.4,1.36
2008-03-08 12:00:00,Fulham,A,1.0,0.0,8.0,4.0,16.0,7.0,2.0,0.0,6.5,4.0,5.6,3.6,6.5,3.6,D,1.0,0.0,14.0,4.0,19.0,7.0,2.0,0.0,1.53,1.55,1.44
2008-03-05 12:00:00,West Ham,A,0.0,0.0,2.0,2.0,15.0,3.0,3.0,0.0,7.5,4.33,7.5,4.0,8.0,3.75,H,4.0,1.0,20.0,11.0,9.0,16.0,0.0,0.0,1.44,1.4,1.36
2008-03-02 12:00:00,Portsmouth,A,1.0,1.0,9.0,5.0,18.0,3.0,1.0,0.0,4.5,3.5,4.25,3.25,3.6,3.1,H,3.0,1.0,13.0,5.0,12.0,10.0,1.0,0.0,1.83,1.8,1.91
2008-03-02 12:00:00,Liverpool,A,3.0,1.0,12.0,9.0,14.0,10.0,1.0,0.0,1.8,3.6,1.75,3.3,1.67,3.3,A,1.0,0.0,7.0,2.0,7.0,3.0,2.0,0.0,4.5,4.4,4.5
2008-03-01 12:00:00,Aston Villa,A,1.0,1.0,5.0,4.0,13.0,7.0,2.0,0.0,6.5,3.8,6.35,3.6,6.0,3.4,D,1.0,0.0,16.0,7.0,8.0,8.0,1.0,0.0,1.57,1.5,1.5
2008-03-01 12:00:00,Man United,A,3.0,2.0,16.0,10.0,13.0,6.0,0.0,0.0,1.33,5.0,1.35,4.15,1.33,4.0,A,0.0,0.0,13.0,7.0,6.0,3.0,0.0,0.0,10.0,8.5,8.0
2008-03-01 12:00:00,Tottenham,A,1.0,0.0,19.0,10.0,10.0,6.0,0.0,0.0,2.0,3.5,1.9,3.25,1.91,3.25,H,4.0,1.0,13.0,10.0,14.0,5.0,1.0,0.0,3.75,3.75,3.4
2008-03-01 12:00:00,Sunderland,A,0.0,0.0,13.0,5.0,15.0,5.0,1.0,0.0,2.25,3.3,2.2,3.15,2.25,3.2,D,0.0,0.0,8.0,4.0,19.0,4.0,5.0,0.0,3.25,3.05,2.75
2008-03-01 12:00:00,Chelsea,A,4.0,3.0,13.0,8.0,6.0,1.0,2.0,1.0,1.83,3.5,1.75,3.3,1.73,3.2,A,0.0,0.0,9.0,7.0,14.0,6.0,0.0,0.0,4.5,4.4,4.33
2008-03-01 12:00:00,Wigan,A,0.0,0.0,8.0,5.0,7.0,1.0,1.0,0.0,4.75,3.5,5.5,3.4,5.0,3.3,D,0.0,0.0,12.0,6.0,12.0,4.0,0.0,0.0,1.8,1.6,1.62
2008-03-01 12:00:00,Blackburn,A,1.0,0.0,14.0,6.0,7.0,7.0,2.0,0.0,2.75,3.3,2.8,3.15,2.62,3.1,A,0.0,0.0,17.0,9.0,10.0,14.0,1.0,0.0,2.6,2.35,2.38
2008-03-01 12:00:00,Reading,A,1.0,0.0,6.0,3.0,17.0,2.0,5.0,0.0,4.5,3.5,4.4,3.3,3.8,3.25,A,0.0,0.0,10.0,5.0,10.0,7.0,4.0,0.0,1.83,1.75,1.8
2008-02-25 12:00:00,Everton,A,2.0,2.0,13.0,8.0,14.0,7.0,1.0,0.0,3.0,3.25,2.8,3.15,2.8,3.1,A,0.0,0.0,20.0,12.0,7.0,4.0,0.0,1.0,2.4,2.35,2.25
2008-02-24 12:00:00,Aston Villa,A,2.0,1.0,19.0,11.0,15.0,7.0,1.0,0.0,2.37,3.25,2.3,3.15,2.15,3.2,A,1.0,0.0,9.0,6.0,10.0,11.0,2.0,0.0,3.1,2.9,2.9
2008-02-24 12:00:00,Bolton,A,1.0,0.0,15.0,9.0,21.0,4.0,4.0,0.0,4.5,3.5,4.25,3.25,4.0,3.1,H,4.0,1.0,11.0,6.0,16.0,5.0,2.0,0.0,1.83,1.8,1.8
2008-02-23 12:00:00,Derby,A,0.0,0.0,5.0,3.0,12.0,2.0,1.0,0.0,6.0,3.75,5.5,3.4,5.0,3.5,H,2.0,0.0,22.0,18.0,10.0,14.0,0.0,0.0,1.61,1.6,1.57
2008-02-23 12:00:00,Sunderland,A,0.0,0.0,5.0,2.0,13.0,3.0,2.0,0.0,6.0,3.75,5.0,3.4,5.5,3.5,H,1.0,0.0,17.0,10.0,13.0,5.0,1.0,0.0,1.61,1.65,1.53
2008-02-23 12:00:00,Man United,A,5.0,2.0,16.0,10.0,12.0,4.0,0.0,0.0,1.5,4.0,1.5,3.6,1.44,3.6,A,1.0,0.0,10.0,5.0,13.0,7.0,4.0,0.0,7.0,6.35,6.5
2008-02-23 12:00:00,Middlesbrough,A,2.0,1.0,6.0,3.0,11.0,2.0,5.0,1.0,9.5,4.2,7.5,4.25,7.0,3.75,H,3.0,2.0,13.0,8.0,8.0,6.0,2.0,0.0,1.4,1.37,1.4
2008-02-23 12:00:00,West Ham,A,1.0,0.0,12.0,6.0,17.0,8.0,0.0,0.0,2.62,3.25,2.6,3.1,2.6,3.1,A,0.0,0.0,18.0,14.0,12.0,5.0,3.0,1.0,2.7,2.55,2.4
2008-02-23 12:00:00,Arsenal,A,2.0,0.0,26.0,13.0,13.0,7.0,2.0,0.0,1.5,4.0,1.4,4.0,1.4,3.75,D,2.0,1.0,2.0,1.0,9.0,1.0,0.0,1.0,7.0,7.5,7.0
2008-02-11 12:00:00,Blackburn,A,0.0,0.0,6.0,2.0,6.0,5.0,0.0,0.0,11.0,4.75,8.0,4.25,8.0,4.0,H,2.0,1.0,13.0,9.0,12.0,7.0,1.0,0.0,1.33,1.35,1.33
2008-02-10 12:00:00,Liverpool,A,0.0,0.0,10.0,4.0,18.0,4.0,2.0,0.0,4.5,3.2,4.0,3.25,4.0,3.0,D,0.0,0.0,5.0,3.0,14.0,6.0,3.0,0.0,1.9,1.85,1.83
2008-02-10 12:00:00,Man City,A,2.0,2.0,9.0,7.0,11.0,7.0,0.0,0.0,13.0,5.0,8.25,4.75,9.0,4.2,A,1.0,0.0,19.0,9.0,6.0,8.0,1.0,0.0,1.28,1.3,1.29
2008-02-09 12:00:00,Birmingham,A,1.0,1.0,5.0,3.0,20.0,4.0,5.0,0.0,4.5,3.6,4.4,3.3,4.33,3.2,D,1.0,1.0,18.0,10.0,12.0,7.0,0.0,1.0,1.8,1.75,1.73
2008-02-09 12:00:00,Wigan,A,0.0,0.0,21.0,11.0,6.0,8.0,1.0,0.0,3.6,3.3,3.55,3.15,3.1,3.1,H,2.0,1.0,9.0,4.0,13.0,2.0,0.0,0.0,2.1,2.0,2.1
2008-02-09 12:00:00,Fulham,A,0.0,0.0,10.0,5.0,10.0,3.0,2.0,0.0,4.2,3.4,4.0,3.25,4.33,3.2,H,1.0,1.0,11.0,6.0,12.0,7.0,1.0,0.0,1.9,1.85,1.73
2008-02-09 12:00:00,Reading,A,0.0,0.0,14.0,5.0,13.0,8.0,0.0,0.0,6.5,4.0,5.9,3.5,6.0,3.4,H,1.0,0.0,11.0,6.0,13.0,8.0,0.0,0.0,1.53,1.55,1.5
2008-02-09 12:00:00,Tottenham,A,3.0,0.0,13.0,8.0,10.0,9.0,1.0,0.0,1.53,4.0,1.55,3.5,1.5,3.4,A,0.0,0.0,10.0,6.0,14.0,7.0,3.0,0.0,6.5,5.8,6.0
2008-02-09 12:00:00,Portsmouth,A,1.0,0.0,7.0,4.0,14.0,2.0,1.0,0.0,2.87,3.25,2.65,3.15,2.5,3.1,A,0.0,0.0,19.0,10.0,12.0,5.0,1.0,0.0,2.5,2.45,2.5
2008-02-09 12:00:00,Newcastle,A,1.0,1.0,5.0,3.0,11.0,5.0,1.0,0.0,4.5,3.5,4.25,3.25,4.33,3.2,H,4.0,0.0,13.0,8.0,19.0,7.0,2.0,0.0,1.83,1.8,1.73
2008-02-03 12:00:00,Middlesbrough,A,1.0,0.0,19.0,11.0,11.0,6.0,4.0,0.0,4.0,3.25,4.0,3.25,3.75,3.2,D,1.0,0.0,10.0,8.0,13.0,11.0,1.0,0.0,2.0,1.85,1.83
2008-02-03 12:00:00,Aston Villa,A,1.0,0.0,11.0,6.0,13.0,10.0,2.0,0.0,2.25,3.25,2.2,3.15,2.15,3.2,H,2.0,0.0,11.0,8.0,9.0,3.0,1.0,0.0,3.25,3.05,2.9
2008-02-02 12:00:00,Chelsea,A,1.0,0.0,20.0,12.0,12.0,8.0,0.0,0.0,1.72,3.5,1.6,3.45,1.67,3.4,D,1.0,0.0,17.0,6.0,13.0,4.0,2.0,0.0,5.25,5.4,4.33
2008-02-02 12:00:00,Everton,A,0.0,0.0,10.0,4.0,15.0,8.0,2.0,0.0,3.1,3.2,2.9,3.15,2.75,3.1,D,0.0,0.0,13.0,3.0,18.0,4.0,4.0,0.0,2.37,2.3,2.3
2008-02-02 12:00:00,Sunderland,A,0.0,0.0,6.0,3.0,10.0,1.0,2.0,0.0,12.0,5.0,11.0,4.75,10.0,4.8,H,3.0,0.0,14.0,11.0,8.0,4.0,1.0,0.0,1.3,1.25,1.22
2008-02-02 12:00:00,Derby,A,1.0,0.0,6.0,3.0,11.0,5.0,5.0,0.0,6.5,3.5,5.4,3.45,6.0,3.75,D,1.0,0.0,11.0,7.0,7.0,5.0,1.0,0.0,1.61,1.6,1.44
2008-02-02 12:00:00,Arsenal,A,3.0,2.0,14.0,9.0,7.0,9.0,0.0,0.0,1.8,3.6,1.75,3.2,1.73,3.25,A,1.0,1.0,5.0,2.0,7.0,1.0,2.0,0.0,4.5,4.55,4.2
2008-02-02 12:00:00,Bolton,A,2.0,1.0,8.0,4.0,16.0,3.0,1.0,0.0,3.5,3.25,3.55,3.15,3.5,3.1,A,0.0,0.0,9.0,6.0,14.0,13.0,3.0,0.0,2.15,2.0,1.95
2008-02-02 12:00:00,West Ham,A,0.0,0.0,5.0,1.0,12.0,3.0,3.0,0.0,2.7,3.25,2.4,3.15,2.62,3.1,H,1.0,1.0,10.0,3.0,11.0,6.0,1.0,0.0,2.62,2.75,2.38
2008-02-02 12:00:00,Man United,A,1.0,0.0,16.0,10.0,10.0,9.0,7.0,0.0,1.83,3.5,1.85,3.25,1.8,3.25,D,1.0,1.0,10.0,8.0,18.0,8.0,3.0,0.0,4.5,4.0,3.8
2008-01-30 12:00:00,Liverpool,A,0.0,0.0,13.0,5.0,19.0,6.0,3.0,0.0,1.9,3.5,1.95,3.25,1.91,3.2,H,1.0,0.0,8.0,2.0,11.0,4.0,0.0,0.0,4.0,3.6,3.5
2008-01-30 12:00:00,Portsmouth,A,0.0,0.0,3.0,3.0,11.0,3.0,1.0,0.0,13.0,5.5,11.0,4.75,10.0,4.5,H,2.0,2.0,25.0,14.0,9.0,5.0,0.0,0.0,1.25,1.25,1.25
2008-01-30 12:00:00,Tottenham,A,0.0,0.0,5.0,4.0,12.0,2.0,1.0,0.0,3.1,3.25,3.0,3.1,2.8,3.2,D,0.0,0.0,11.0,6.0,14.0,7.0,1.0,0.0,2.37,2.25,2.2
2008-01-30 12:00:00,Man City,A,1.0,0.0,10.0,5.0,11.0,5.0,1.0,0.0,1.72,3.6,1.7,3.45,1.62,3.3,D,1.0,0.0,12.0,6.0,11.0,6.0,1.0,0.0,5.0,4.5,5.0
2008-01-30 12:00:00,Reading,A,0.0,0.0,7.0,2.0,9.0,9.0,0.0,0.0,15.0,6.0,10.0,6.0,11.0,5.0,H,1.0,1.0,16.0,10.0,13.0,10.0,0.0,0.0,1.22,1.2,1.2
2008-01-29 12:00:00,Birmingham,A,0.0,0.0,5.0,2.0,18.0,8.0,3.0,0.0,3.2,3.25,3.05,3.15,2.9,3.2,H,2.0,1.0,9.0,6.0,9.0,4.0,1.0,0.0,2.3,2.2,2.15
2008-01-29 12:00:00,Wigan,A,0.0,0.0,10.0,6.0,13.0,9.0,1.0,0.0,4.33,3.3,3.8,3.2,3.5,3.2,H,1.0,1.0,7.0,3.0,12.0,4.0,0.0,0.0,1.9,1.9,1.91
2008-01-29 12:00:00,Fulham,A,0.0,0.0,9.0,4.0,14.0,2.0,0.0,0.0,4.2,3.4,4.0,3.25,3.75,3.3,D,0.0,0.0,13.0,4.0,11.0,4.0,0.0,0.0,1.9,1.85,1.8
2008-01-29 12:00:00,Newcastle,A,0.0,0.0,7.0,3.0,15.0,2.0,3.0,0.0,13.0,5.0,9.0,4.5,10.0,4.5,H,3.0,1.0,10.0,4.0,11.0,4.0,1.0,0.0,1.28,1.3,1.25
2008-01-26 12:00:00,Blackburn,A,1.0,0.0,9.0,4.0,15.0,7.0,2.0,0.0,4.2,3.4,3.8,3.2,3.5,3.2,D,1.0,0.0,5.0,3.0,14.0,2.0,0.0,0.0,1.9,1.9,1.91
2008-01-21 12:00:00,Aston Villa,A,2.0,0.0,4.0,3.0,15.0,2.0,2.0,0.0,6.0,3.75,5.35,3.45,5.5,3.3,D,2.0,1.0,17.0,7.0,11.0,8.0,2.0,0.0,1.61,1.6,1.57
2008-01-20 12:00:00,Everton,A,2.0,2.0,11.0,6.0,15.0,5.0,2.0,0.0,2.25,3.25,2.2,3.15,2.1,3.2,A,1.0,0.0,14.0,3.0,15.0,5.0,1.0,0.0,3.25,3.15,3.0
2008-01-20 12:00:00,West Ham,A,1.0,1.0,11.0,5.0,20.0,10.0,4.0,0.0,3.8,3.4,3.75,3.25,3.75,3.2,D,1.0,1.0,11.0,6.0,15.0,5.0,2.0,0.0,2.0,1.9,1.83
2008-01-19 12:00:00,Sunderland,A,0.0,0.0,14.0,8.0,13.0,7.0,2.0,0.0,8.0,4.2,7.5,3.6,7.0,3.75,H,2.0,1.0,17.0,13.0,13.0,6.0,2.0,0.0,1.44,1.45,1.4
2008-01-19 12:00:00,Man United,A,2.0,0.0,21.0,9.0,8.0,6.0,1.0,0.0,1.4,4.5,1.4,4.0,1.36,3.75,A,0.0,0.0,9.0,6.0,11.0,8.0,1.0,0.0,8.0,7.5,8.0
2008-01-19 12:00:00,Derby,A,1.0,1.0,8.0,5.0,9.0,2.0,2.0,0.0,8.0,4.2,7.5,4.0,8.0,3.75,H,3.0,2.0,18.0,8.0,14.0,6.0,1.0,0.0,1.44,1.4,1.36
2008-01-19 12:00:00,Bolton,A,0.0,0.0,7.0,5.0,15.0,6.0,2.0,0.0,5.0,3.6,4.1,3.3,4.2,3.25,D,0.0,0.0,13.0,5.0,14.0,9.0,1.0,0.0,1.72,1.8,1.73
2008-01-19 12:00:00,Arsenal,A,3.0,2.0,11.0,4.0,10.0,3.0,1.0,0.0,1.53,3.8,1.4,4.0,1.4,3.75,A,0.0,0.0,5.0,0.0,13.0,4.0,0.0,0.0,7.0,7.5,7.0
2008-01-19 12:00:00,Middlesbrough,A,1.0,1.0,10.0,5.0,26.0,3.0,3.0,0.0,5.0,3.6,4.7,3.35,4.33,3.3,D,1.0,0.0,14.0,5.0,7.0,6.0,1.0,0.0,1.72,1.7,1.7
2008-01-19 12:00:00,Chelsea,A,1.0,0.0,12.0,9.0,5.0,10.0,1.0,0.0,1.66,3.6,1.6,3.5,1.57,3.5,A,0.0,0.0,15.0,7.0,9.0,6.0,1.0,0.0,5.5,5.25,5.0
2008-01-13 12:00:00,Portsmouth,A,0.0,0.0,9.0,5.0,6.0,5.0,1.0,0.0,2.62,3.25,2.35,3.15,2.38,3.3,H,2.0,2.0,12.0,5.0,14.0,7.0,3.0,0.0,2.75,2.8,2.5
2008-01-13 12:00:00,Blackburn,A,2.0,0.0,13.0,6.0,18.0,6.0,1.0,0.0,3.0,3.25,2.75,3.15,2.75,3.1,A,1.0,1.0,9.0,5.0,17.0,2.0,2.0,0.0,2.4,2.4,2.3
2008-01-12 12:00:00,Birmingham,A,1.0,0.0,2.0,2.0,10.0,3.0,2.0,0.0,17.0,6.0,11.0,6.5,12.0,5.5,D,1.0,1.0,16.0,9.0,8.0,14.0,1.0,0.0,1.2,1.17,1.17
2008-01-12 12:00:00,Reading,A,1.0,0.0,6.0,3.0,11.0,7.0,2.0,0.0,6.0,3.75,5.5,3.4,5.0,3.5,H,3.0,1.0,14.0,8.0,15.0,13.0,0.0,0.0,1.61,1.6,1.57
2008-01-12 12:00:00,Tottenham,A,0.0,0.0,6.0,2.0,11.0,7.0,4.0,0.0,5.0,3.5,5.4,3.4,4.5,3.3,H,2.0,1.0,8.0,6.0,17.0,4.0,2.0,0.0,1.75,1.6,1.67
2008-01-12 12:00:00,Wigan,A,1.0,0.0,12.0,4.0,16.0,6.0,2.0,0.0,2.5,3.25,2.35,3.2,2.25,3.2,A,0.0,0.0,2.0,1.0,12.0,1.0,1.0,1.0,2.87,2.75,2.75
2008-01-12 12:00:00,Man City,A,0.0,0.0,5.0,1.0,12.0,4.0,1.0,0.0,3.6,3.3,3.25,3.15,3.0,3.2,H,1.0,1.0,10.0,5.0,14.0,4.0,2.0,0.0,2.1,2.1,2.1
2008-01-12 12:00:00,Newcastle,A,0.0,0.0,7.0,5.0,7.0,1.0,1.0,1.0,13.0,5.5,10.0,5.0,10.0,4.8,H,6.0,0.0,30.0,21.0,7.0,16.0,1.0,0.0,1.25,1.25,1.22
2008-01-12 12:00:00,Fulham,A,1.0,1.0,9.0,2.0,13.0,7.0,1.0,0.0,5.0,3.6,5.0,3.4,4.5,3.3,H,2.0,1.0,12.0,9.0,19.0,8.0,0.0,0.0,1.72,1.65,1.67
2008-01-12 12:00:00,Liverpool,A,1.0,0.0,14.0,7.0,11.0,9.0,1.0,0.0,1.72,3.6,1.7,3.4,1.7,3.3,D,1.0,1.0,8.0,3.0,4.0,3.0,1.0,0.0,5.0,4.6,4.33
2008-01-02 12:00:00,Wigan,A,1.0,0.0,6.0,1.0,16.0,1.0,1.0,0.0,12.0,5.5,14.0,5.0,10.0,4.8,D,1.0,0.0,15.0,11.0,13.0,4.0,2.0,0.0,1.2,1.2,1.22
2008-01-02 12:00:00,Derby,A,0.0,0.0,9.0,3.0,10.0,7.0,3.0,0.0,6.5,4.0,6.25,3.65,6.0,3.4,H,1.0,0.0,12.0,5.0,8.0,11.0,2.0,0.0,1.53,1.5,1.5
2008-01-02 12:00:00,Sunderland,A,0.0,0.0,7.0,4.0,11.0,3.0,4.0,1.0,6.0,4.0,5.5,3.45,5.5,3.5,H,1.0,0.0,8.0,3.0,12.0,7.0,3.0,0.0,1.57,1.6,1.53
2008-01-02 12:00:00,Man City,A,2.0,1.0,12.0,7.0,12.0,7.0,3.0,0.0,3.25,3.3,3.0,3.2,2.8,3.1,A,0.0,0.0,16.0,10.0,8.0,8.0,0.0,0.0,2.25,2.2,2.25
2008-01-01 12:00:00,Portsmouth,A,2.0,1.0,18.0,13.0,6.0,4.0,1.0,0.0,2.5,3.3,2.55,3.15,2.4,3.1,A,0.0,0.0,9.0,5.0,10.0,5.0,3.0,1.0,2.87,2.55,2.6
2008-01-01 12:00:00,Everton,A,2.0,0.0,5.0,3.0,11.0,6.0,1.0,0.0,2.4,3.25,2.25,3.15,2.3,3.2,A,0.0,0.0,7.0,4.0,18.0,5.0,0.0,0.0,3.0,2.95,2.62
2008-01-01 12:00:00,Birmingham,A,0.0,0.0,11.0,4.0,8.0,0.0,4.0,0.0,19.0,7.0,13.0,6.5,15.0,5.0,H,1.0,1.0,18.0,13.0,11.0,2.0,1.0,0.0,1.16,1.15,1.17
2008-01-01 12:00:00,Chelsea,A,2.0,0.0,11.0,5.0,8.0,8.0,0.0,0.0,1.5,4.0,1.44,3.9,1.5,3.4,A,1.0,1.0,5.0,2.0,7.0,4.0,1.0,0.0,7.0,6.5,6.0
2008-01-01 12:00:00,Tottenham,A,1.0,0.0,9.0,6.0,16.0,2.0,3.0,0.0,3.0,3.3,2.85,3.15,2.8,3.2,H,2.0,1.0,14.0,4.0,5.0,8.0,0.0,0.0,2.37,2.3,2.2
2008-01-01 12:00:00,West Ham,A,0.0,0.0,15.0,7.0,7.0,7.0,3.0,0.0,10.0,5.0,9.0,4.5,8.0,4.5,H,2.0,2.0,21.0,13.0,5.0,5.0,0.0,0.0,1.33,1.3,1.29
2007-12-30 12:00:00,Liverpool,A,0.0,0.0,19.0,11.0,7.0,9.0,1.0,0.0,2.1,3.3,2.0,3.2,2.05,3.1,D,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,3.6,3.5,3.2
2007-12-30 12:00:00,Blackburn,A,2.0,2.0,23.0,18.0,13.0,7.0,3.0,0.0,1.9,3.5,1.95,3.25,1.8,3.3,A,1.0,1.0,13.0,7.0,14.0,9.0,1.0,0.0,4.0,3.55,3.75
2007-12-29 12:00:00,Middlesbrough,A,1.0,1.0,13.0,7.0,17.0,4.0,4.0,0.0,5.5,3.6,5.0,3.4,5.5,3.3,A,0.0,0.0,18.0,9.0,10.0,4.0,1.0,0.0,1.66,1.65,1.57
2007-12-29 12:00:00,Fulham,A,1.0,1.0,10.0,7.0,14.0,6.0,3.0,1.0,4.2,3.4,3.8,3.2,3.75,3.3,D,1.0,0.0,15.0,6.0,13.0,8.0,0.0,0.0,1.9,1.9,1.8
2007-12-29 12:00:00,Newcastle,A,1.0,0.0,3.0,2.0,11.0,3.0,2.0,0.0,9.0,4.33,8.5,4.25,7.5,4.2,H,2.0,1.0,16.0,10.0,9.0,12.0,1.0,0.0,1.4,1.33,1.33
