date,match_id,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2004-10-23 12:00:00,91,Chelsea,H,4.0,2.0,17.0,13.0,11.0,12.0,1.0,0.0,1.28,5.0,1.3,4.5,1.28,4.33,1,0.0,0.0,7.0,4.0,11.0,3.0,2.0,0.0,10.0,9.0,8.5
2004-10-30 12:00:00,107,Chelsea,A,4.0,1.0,19.0,9.0,8.0,6.0,0.0,0.0,1.44,4.0,1.5,3.55,1.44,3.6,3,1.0,0.0,12.0,9.0,12.0,2.0,1.0,0.0,7.5,6.5,6.5
2004-11-06 12:00:00,111,Chelsea,H,1.0,0.0,12.0,3.0,10.0,16.0,1.0,0.0,1.4,4.0,1.4,4.0,1.4,3.75,1,0.0,0.0,3.0,1.0,15.0,3.0,3.0,0.0,9.0,7.25,7.0
2004-11-13 12:00:00,123,Chelsea,A,4.0,1.0,16.0,11.0,13.0,5.0,2.0,0.0,1.66,3.2,1.6,3.4,1.57,3.3,3,1.0,0.0,7.0,2.0,13.0,1.0,0.0,0.0,6.0,5.5,5.5
2004-11-20 12:00:00,131,Chelsea,H,2.0,1.0,17.0,11.0,18.0,9.0,1.0,0.0,1.36,4.33,1.4,4.0,1.36,3.75,2,2.0,0.0,10.0,5.0,11.0,2.0,0.0,0.0,9.0,7.25,8.0
2004-11-27 12:00:00,142,Chelsea,A,4.0,1.0,16.0,12.0,11.0,10.0,1.0,0.0,1.57,3.5,1.55,3.45,1.53,3.25,3,0.0,0.0,8.0,4.0,13.0,7.0,0.0,0.0,6.5,6.0,6.0
2004-12-04 12:00:00,153,Chelsea,H,4.0,0.0,14.0,9.0,12.0,3.0,1.0,0.0,1.44,4.0,1.5,3.5,1.44,3.6,1,0.0,0.0,9.0,5.0,15.0,2.0,2.0,0.0,7.5,6.75,6.5
2004-12-12 12:00:00,167,Chelsea,A,2.0,1.0,10.0,5.0,17.0,6.0,3.0,0.0,2.8,3.1,2.95,3.15,2.8,3.0,2,2.0,2.0,10.0,5.0,11.0,4.0,1.0,0.0,2.5,2.25,2.3
2004-12-18 12:00:00,174,Chelsea,H,4.0,3.0,12.0,8.0,12.0,7.0,0.0,0.0,1.16,6.5,1.2,5.4,1.16,5.5,1,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,15.0,12.0,12.0
2004-12-26 12:00:00,184,Chelsea,H,1.0,1.0,14.0,7.0,12.0,6.0,3.0,0.0,1.3,4.5,1.3,4.5,1.28,4.33,1,0.0,0.0,9.0,7.0,13.0,3.0,3.0,0.0,12.0,9.0,8.5
2004-12-28 12:00:00,198,Chelsea,A,2.0,0.0,12.0,9.0,15.0,4.0,3.0,0.0,1.53,3.75,1.55,3.45,1.5,3.4,3,0.0,0.0,4.0,2.0,12.0,5.0,1.0,0.0,6.5,6.0,6.0
2005-01-01 12:00:00,205,Chelsea,A,1.0,0.0,8.0,7.0,16.0,2.0,2.0,0.0,2.25,3.2,2.2,3.1,2.2,3.2,3,0.0,0.0,14.0,7.0,14.0,3.0,2.0,0.0,3.1,3.1,2.8
2005-01-04 12:00:00,217,Chelsea,H,2.0,2.0,14.0,10.0,15.0,4.0,2.0,0.0,1.36,4.0,1.45,3.7,1.36,3.75,1,0.0,0.0,2.0,1.0,9.0,3.0,1.0,0.0,7.5,7.0,8.0
2005-01-15 12:00:00,228,Chelsea,A,2.0,1.0,12.0,5.0,12.0,7.0,4.0,0.0,1.83,3.25,1.65,3.35,1.72,3.1,3,0.0,0.0,12.0,4.0,14.0,4.0,2.0,0.0,4.5,5.0,4.5
2005-01-22 12:00:00,232,Chelsea,H,3.0,3.0,14.0,9.0,2.0,2.0,0.0,0.0,1.2,6.0,1.2,5.5,1.2,5.0,1,0.0,0.0,9.0,5.0,9.0,3.0,0.0,0.0,13.0,12.0,11.0
2005-02-02 12:00:00,247,Chelsea,A,1.0,1.0,6.0,3.0,15.0,4.0,2.0,0.0,1.5,3.75,1.4,4.0,1.44,3.6,3,0.0,0.0,11.0,2.0,24.0,4.0,2.0,0.0,7.0,7.25,6.5
2005-02-06 12:00:00,259,Chelsea,H,0.0,0.0,11.0,8.0,9.0,7.0,2.0,0.0,1.25,5.5,1.2,5.5,1.2,5.0,2,0.0,0.0,5.0,2.0,11.0,1.0,1.0,0.0,11.0,12.0,11.0
2005-02-12 12:00:00,264,Chelsea,A,1.0,0.0,25.0,11.0,9.0,9.0,2.0,0.0,1.83,3.25,1.7,3.2,1.72,3.2,3,0.0,0.0,4.0,2.0,14.0,3.0,1.0,1.0,4.5,5.0,4.33
2005-03-05 12:00:00,282,Chelsea,A,3.0,1.0,23.0,13.0,15.0,7.0,2.0,0.0,1.4,4.33,1.4,4.0,1.4,3.6,3,1.0,0.0,8.0,5.0,14.0,7.0,1.0,0.0,7.5,7.25,7.5
2005-03-15 12:00:00,287,Chelsea,H,1.0,1.0,23.0,11.0,13.0,8.0,0.0,0.0,1.2,6.0,1.15,6.0,1.16,5.5,1,0.0,0.0,7.0,4.0,9.0,3.0,1.0,0.0,13.0,15.0,12.0
2005-03-19 12:00:00,293,Chelsea,H,4.0,1.0,20.0,13.0,13.0,10.0,1.0,0.0,1.2,6.0,1.18,5.5,1.16,5.5,1,1.0,1.0,6.0,3.0,16.0,4.0,0.0,0.0,13.0,14.0,12.0
2005-04-02 12:00:00,307,Chelsea,A,3.0,2.0,12.0,8.0,10.0,3.0,2.0,0.0,1.57,3.5,1.5,3.5,1.5,3.4,3,1.0,0.0,4.0,3.0,11.0,4.0,0.0,0.0,6.5,6.6,6.0
2005-04-09 12:00:00,312,Chelsea,H,1.0,0.0,19.0,12.0,17.0,8.0,2.0,0.0,1.25,5.5,1.2,5.5,1.25,4.5,2,1.0,0.0,2.0,1.0,12.0,5.0,2.0,0.0,11.0,12.0,10.0
2005-04-20 12:00:00,330,Chelsea,H,0.0,0.0,9.0,3.0,10.0,2.0,1.0,0.0,2.1,3.2,1.95,3.2,1.9,3.2,2,0.0,0.0,6.0,4.0,16.0,2.0,3.0,0.0,3.5,3.6,3.5
2005-08-14 12:00:00,345,Chelsea,A,1.0,0.0,20.0,9.0,7.0,6.0,0.0,0.0,1.33,4.5,1.3,4.6,1.28,4.5,3,0.0,0.0,12.0,5.0,14.0,2.0,1.0,0.0,10.0,9.0,8.0
2005-08-21 12:00:00,355,Chelsea,H,1.0,0.0,9.0,6.0,17.0,3.0,2.0,0.0,2.0,3.2,1.8,3.2,1.83,3.2,1,0.0,0.0,9.0,3.0,21.0,7.0,3.0,0.0,3.75,4.3,3.75
2005-08-24 12:00:00,362,Chelsea,H,4.0,2.0,11.0,8.0,10.0,9.0,0.0,0.0,1.2,5.5,1.15,6.0,1.14,6.0,1,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,17.0,15.0,12.0
2005-08-27 12:00:00,366,Chelsea,A,2.0,1.0,13.0,7.0,12.0,5.0,2.0,0.0,1.83,3.3,1.8,3.25,1.8,3.1,3,0.0,0.0,11.0,6.0,16.0,2.0,3.0,1.0,4.33,4.2,4.0
2005-09-10 12:00:00,373,Chelsea,H,2.0,0.0,9.0,6.0,14.0,4.0,1.0,0.0,1.12,7.5,1.12,7.0,1.1,6.5,1,0.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,19.0,15.0,17.0
2005-09-17 12:00:00,383,Chelsea,A,2.0,0.0,16.0,11.0,10.0,7.0,2.0,0.0,1.57,3.6,1.55,3.6,1.44,3.6,3,0.0,0.0,11.0,4.0,11.0,2.0,0.0,0.0,6.0,5.5,6.5
2005-09-24 12:00:00,394,Chelsea,H,2.0,1.0,18.0,6.0,8.0,9.0,1.0,0.0,1.22,5.5,1.2,5.5,1.2,5.0,1,1.0,1.0,3.0,2.0,17.0,1.0,1.0,0.0,13.0,12.0,11.0
2005-10-02 12:00:00,409,Chelsea,A,4.0,2.0,7.0,5.0,17.0,2.0,3.0,0.0,2.3,3.0,2.2,3.0,2.15,3.0,3,1.0,1.0,11.0,5.0,15.0,4.0,1.0,0.0,3.25,3.2,3.1
2005-10-15 12:00:00,412,Chelsea,H,5.0,0.0,17.0,8.0,10.0,5.0,2.0,0.0,1.28,4.5,1.2,5.5,1.25,4.5,1,1.0,1.0,4.0,2.0,17.0,3.0,2.0,1.0,13.0,12.0,10.0
2005-10-23 12:00:00,429,Chelsea,A,1.0,0.0,24.0,12.0,14.0,11.0,2.0,0.0,1.36,4.33,1.3,4.8,1.3,4.2,2,1.0,1.0,4.0,4.0,14.0,3.0,2.0,0.0,9.0,8.0,8.5
2005-10-29 12:00:00,434,Chelsea,H,4.0,2.0,19.0,10.0,12.0,5.0,1.0,0.0,1.22,5.5,1.15,6.0,1.16,5.5,1,2.0,2.0,6.0,4.0,19.0,2.0,5.0,0.0,13.0,15.0,12.0
2005-11-06 12:00:00,450,Chelsea,A,0.0,0.0,21.0,11.0,14.0,9.0,4.0,0.0,2.2,3.2,2.35,3.1,2.15,3.0,1,1.0,1.0,10.0,5.0,19.0,5.0,3.0,0.0,3.25,2.85,3.1
2005-11-19 12:00:00,453,Chelsea,H,3.0,0.0,12.0,4.0,12.0,3.0,2.0,0.0,1.33,4.5,1.25,5.0,1.33,4.0,1,0.0,0.0,3.0,2.0,13.0,5.0,1.0,0.0,9.5,10.0,8.0
2005-11-26 12:00:00,464,Chelsea,A,2.0,1.0,12.0,6.0,7.0,1.0,1.0,0.0,1.36,4.33,1.35,4.0,1.28,4.2,3,0.0,0.0,6.0,2.0,22.0,2.0,5.0,0.0,9.0,9.0,9.0
2005-12-03 12:00:00,474,Chelsea,H,1.0,0.0,17.0,9.0,15.0,6.0,0.0,0.0,1.25,5.0,1.25,5.0,1.28,4.2,1,0.0,0.0,10.0,5.0,14.0,4.0,0.0,0.0,13.0,10.0,9.0
2005-12-10 12:00:00,486,Chelsea,H,1.0,0.0,11.0,8.0,16.0,5.0,1.0,0.0,1.2,5.5,1.2,5.25,1.14,5.5,1,0.0,0.0,4.0,1.0,10.0,1.0,1.0,0.0,17.0,13.0,15.0
2005-12-18 12:00:00,501,Chelsea,A,2.0,1.0,11.0,8.0,18.0,5.0,4.0,0.0,2.5,3.1,2.45,3.05,2.25,2.87,3,0.0,0.0,7.0,5.0,13.0,5.0,3.0,0.0,2.87,2.75,3.0
2005-12-26 12:00:00,505,Chelsea,H,3.0,2.0,15.0,11.0,16.0,10.0,1.0,0.0,1.2,5.5,1.17,6.0,1.16,5.5,1,2.0,1.0,9.0,4.0,16.0,4.0,3.0,0.0,17.0,13.0,12.0
2005-12-28 12:00:00,517,Chelsea,A,1.0,0.0,11.0,4.0,12.0,4.0,1.0,0.0,1.57,3.6,1.5,3.6,1.53,3.5,3,0.0,0.0,5.0,2.0,20.0,1.0,1.0,0.0,6.0,6.4,5.5
2005-12-31 12:00:00,522,Chelsea,H,2.0,2.0,12.0,8.0,11.0,5.0,1.0,0.0,1.14,7.0,1.13,6.5,1.14,5.5,1,0.0,0.0,9.0,3.0,8.0,4.0,0.0,0.0,17.0,16.0,15.0
2006-01-02 12:00:00,537,Chelsea,A,3.0,1.0,17.0,10.0,11.0,5.0,3.0,0.0,1.4,4.0,1.4,4.0,1.36,3.75,3,1.0,0.0,6.0,3.0,10.0,2.0,1.0,0.0,9.0,7.25,8.0
2006-01-15 12:00:00,548,Chelsea,A,2.0,1.0,21.0,13.0,8.0,3.0,2.0,1.0,1.2,5.5,1.2,5.25,1.16,5.0,3,1.0,1.0,10.0,7.0,13.0,4.0,1.0,0.0,17.0,13.0,15.0
2006-01-22 12:00:00,557,Chelsea,H,1.0,1.0,12.0,7.0,10.0,6.0,2.0,1.0,1.16,6.5,1.13,6.5,1.14,6.0,2,1.0,0.0,9.0,5.0,13.0,0.0,1.0,0.0,15.0,16.0,12.0
2006-02-01 12:00:00,565,Chelsea,A,1.0,1.0,11.0,5.0,15.0,4.0,3.0,0.0,1.44,4.0,1.35,4.0,1.4,3.75,2,1.0,0.0,6.0,2.0,6.0,5.0,1.0,0.0,7.5,9.0,7.0
2006-02-05 12:00:00,578,Chelsea,H,2.0,1.0,10.0,6.0,14.0,5.0,1.0,0.0,1.9,3.0,1.7,3.2,1.8,2.9,1,0.0,0.0,12.0,2.0,17.0,5.0,2.0,1.0,4.5,5.0,4.5
2006-02-11 12:00:00,585,Chelsea,A,0.0,0.0,17.0,10.0,7.0,9.0,3.0,0.0,1.4,4.33,1.45,3.75,1.36,4.0,1,3.0,2.0,7.0,6.0,17.0,5.0,0.0,0.0,7.5,7.0,7.0
2006-02-25 12:00:00,598,Chelsea,H,2.0,0.0,17.0,8.0,7.0,6.0,0.0,0.0,1.14,7.0,1.13,6.25,1.12,6.0,1,0.0,0.0,5.0,1.0,13.0,7.0,1.0,0.0,17.0,17.0,15.0
2006-03-04 12:00:00,608,Chelsea,A,2.0,0.0,7.0,5.0,10.0,4.0,0.0,1.0,1.4,4.1,1.35,4.15,1.33,4.2,3,1.0,0.0,6.0,2.0,12.0,6.0,1.0,0.0,8.5,8.3,7.5
2006-03-11 12:00:00,616,Chelsea,H,2.0,1.0,13.0,10.0,11.0,4.0,2.0,0.0,1.44,4.0,1.4,4.0,1.36,4.0,1,1.0,1.0,4.0,3.0,16.0,4.0,0.0,0.0,7.5,7.3,7.0
2006-03-19 12:00:00,632,Chelsea,A,0.0,0.0,10.0,4.0,13.0,16.0,4.0,1.0,1.4,4.2,1.4,4.0,1.44,3.6,1,1.0,1.0,7.0,4.0,12.0,0.0,1.0,0.0,8.0,7.3,6.5
2006-03-25 12:00:00,635,Chelsea,H,2.0,2.0,19.0,10.0,5.0,11.0,1.0,0.0,1.25,5.0,1.25,5.0,1.25,4.5,1,0.0,0.0,5.0,4.0,10.0,1.0,3.0,1.0,13.0,10.0,10.0
2006-04-01 12:00:00,645,Chelsea,A,0.0,0.0,13.0,4.0,6.0,8.0,0.0,0.0,1.3,5.0,1.35,4.15,1.33,4.0,2,0.0,0.0,4.0,1.0,11.0,2.0,0.0,0.0,9.0,8.5,8.0
2006-04-09 12:00:00,660,Chelsea,H,4.0,2.0,14.0,5.0,7.0,5.0,0.0,1.0,1.25,5.5,1.25,4.75,1.25,4.5,1,1.0,1.0,6.0,4.0,14.0,5.0,2.0,0.0,13.0,11.0,10.0
2006-04-15 12:00:00,667,Chelsea,A,2.0,1.0,5.0,3.0,15.0,1.0,3.0,0.0,1.61,3.6,1.65,3.4,1.57,3.3,3,0.0,0.0,7.0,4.0,19.0,4.0,3.0,1.0,5.5,5.0,5.5
2006-04-17 12:00:00,676,Chelsea,H,3.0,1.0,15.0,8.0,6.0,6.0,0.0,0.0,1.2,5.5,1.2,5.5,1.22,5.0,1,0.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,11.0,12.0,9.5
2006-04-29 12:00:00,693,Chelsea,H,3.0,1.0,11.0,5.0,17.0,2.0,4.0,0.0,2.1,3.1,2.0,3.15,2.1,2.87,1,0.0,0.0,7.0,2.0,12.0,3.0,2.0,0.0,3.6,3.55,3.3
2006-05-02 12:00:00,702,Chelsea,A,0.0,0.0,7.0,2.0,6.0,8.0,2.0,0.0,2.2,3.4,2.1,3.25,2.0,3.3,1,1.0,1.0,6.0,1.0,18.0,5.0,2.0,0.0,3.0,3.15,3.1
2006-05-07 12:00:00,713,Chelsea,A,0.0,0.0,10.0,5.0,14.0,7.0,2.0,0.0,2.3,3.25,2.25,3.2,2.4,3.1,1,1.0,0.0,16.0,8.0,17.0,3.0,4.0,1.0,3.0,2.9,2.6
2006-08-20 12:00:00,724,Chelsea,H,3.0,2.0,10.0,4.0,7.0,5.0,1.0,0.0,1.22,5.5,1.2,5.5,1.2,5.0,1,0.0,0.0,5.0,2.0,15.0,2.0,3.0,1.0,13.0,12.0,11.0
2006-08-23 12:00:00,733,Chelsea,A,1.0,1.0,8.0,5.0,7.0,3.0,2.0,0.0,1.44,3.75,1.45,3.75,1.44,3.75,1,2.0,0.0,9.0,2.0,15.0,3.0,2.0,0.0,8.5,7.0,6.0
2006-08-27 12:00:00,742,Chelsea,A,2.0,0.0,14.0,8.0,15.0,3.0,1.0,0.0,1.53,3.6,1.5,3.6,1.53,3.5,3,0.0,0.0,12.0,3.0,10.0,7.0,3.0,0.0,6.5,6.5,5.5
2006-09-09 12:00:00,746,Chelsea,H,2.0,1.0,19.0,6.0,12.0,6.0,2.0,0.0,1.2,5.5,1.15,6.5,1.16,5.5,1,1.0,0.0,3.0,2.0,7.0,3.0,1.0,0.0,17.0,13.0,12.0
2006-09-17 12:00:00,760,Chelsea,H,1.0,1.0,4.0,3.0,13.0,1.0,3.0,1.0,1.83,3.25,1.7,3.2,1.72,3.1,1,0.0,0.0,9.0,6.0,17.0,3.0,2.0,0.0,4.5,5.0,4.5
2006-09-23 12:00:00,767,Chelsea,A,2.0,0.0,13.0,5.0,9.0,7.0,1.0,0.0,1.4,4.33,1.35,4.25,1.36,4.0,3,0.0,0.0,7.0,4.0,19.0,5.0,2.0,0.0,7.5,8.0,7.0
2006-09-30 12:00:00,777,Chelsea,H,1.0,1.0,18.0,10.0,13.0,7.0,0.0,0.0,1.3,5.0,1.2,5.75,1.28,4.2,2,1.0,1.0,9.0,5.0,14.0,5.0,2.0,0.0,8.5,11.0,9.0
2006-10-14 12:00:00,791,Chelsea,A,1.0,1.0,7.0,4.0,7.0,5.0,2.0,1.0,1.4,4.33,1.4,4.0,1.44,3.6,3,0.0,0.0,5.0,0.0,16.0,8.0,3.0,1.0,7.5,7.3,6.5
2006-10-21 12:00:00,797,Chelsea,H,2.0,0.0,26.0,18.0,6.0,9.0,3.0,0.0,1.28,5.0,1.2,6.0,1.25,4.5,1,1.0,0.0,10.0,1.0,12.0,5.0,2.0,0.0,10.0,10.0,10.0
2006-10-28 12:00:00,811,Chelsea,A,2.0,1.0,10.0,7.0,12.0,7.0,0.0,0.0,1.3,4.5,1.3,4.6,1.33,4.0,3,0.0,0.0,6.0,2.0,15.0,8.0,2.0,0.0,12.0,9.0,8.0
2006-11-05 12:00:00,823,Chelsea,A,1.0,1.0,17.0,10.0,15.0,10.0,5.0,1.0,1.72,3.4,1.65,3.4,1.66,3.3,1,2.0,1.0,8.0,3.0,15.0,7.0,3.0,0.0,5.0,5.0,4.5
2006-11-11 12:00:00,826,Chelsea,H,4.0,2.0,14.0,8.0,13.0,9.0,1.0,0.0,1.12,7.0,1.13,7.0,1.14,5.5,1,0.0,0.0,2.0,1.0,14.0,4.0,1.0,0.0,23.0,14.0,15.0
2006-11-18 12:00:00,836,Chelsea,H,1.0,1.0,19.0,9.0,10.0,5.0,1.0,0.0,1.18,5.75,1.2,6.0,1.25,4.5,1,0.0,0.0,7.0,1.0,8.0,6.0,4.0,0.0,17.0,10.0,10.0
2006-11-26 12:00:00,851,Chelsea,A,1.0,0.0,13.0,7.0,12.0,2.0,3.0,0.0,2.8,3.1,2.75,3.15,3.0,2.8,2,1.0,1.0,8.0,5.0,16.0,3.0,1.0,0.0,2.5,2.4,2.3
2006-11-29 12:00:00,856,Chelsea,A,1.0,1.0,16.0,10.0,13.0,5.0,1.0,0.0,1.66,3.6,1.55,3.5,1.57,3.3,3,0.0,0.0,9.0,3.0,13.0,3.0,3.0,0.0,5.0,5.9,5.5
2006-12-10 12:00:00,881,Chelsea,H,1.0,0.0,20.0,7.0,16.0,4.0,2.0,0.0,1.72,3.4,1.65,3.45,1.72,3.1,2,1.0,0.0,11.0,4.0,16.0,5.0,2.0,0.0,5.0,4.85,4.5
2006-12-13 12:00:00,883,Chelsea,H,1.0,0.0,15.0,8.0,16.0,7.0,2.0,0.0,1.2,6.0,1.23,5.75,1.25,4.5,1,0.0,0.0,6.0,1.0,13.0,2.0,2.0,0.0,13.0,9.0,10.0
2006-12-17 12:00:00,891,Chelsea,A,3.0,0.0,18.0,9.0,8.0,6.0,1.0,0.0,1.57,3.8,1.55,3.5,1.5,3.4,3,2.0,1.0,3.0,1.0,17.0,5.0,1.0,0.0,5.5,6.0,6.0
2006-12-23 12:00:00,904,Chelsea,A,3.0,2.0,8.0,5.0,10.0,6.0,4.0,0.0,1.4,4.33,1.4,4.0,1.4,3.75,3,2.0,1.0,14.0,6.0,10.0,3.0,3.0,0.0,7.5,7.5,7.0
2006-12-26 12:00:00,907,Chelsea,H,2.0,1.0,16.0,5.0,14.0,6.0,1.0,0.0,1.18,6.0,1.18,6.0,1.2,5.0,2,2.0,0.0,6.0,1.0,9.0,7.0,1.0,0.0,15.0,12.0,11.0
2006-12-30 12:00:00,918,Chelsea,H,2.0,1.0,15.0,4.0,14.0,5.0,1.0,0.0,1.14,6.5,1.18,6.0,1.16,5.5,2,2.0,1.0,11.0,6.0,11.0,5.0,1.0,0.0,21.0,12.0,12.0
2007-01-02 12:00:00,933,Chelsea,A,0.0,0.0,22.0,12.0,13.0,8.0,3.0,0.0,1.53,3.75,1.5,3.6,1.53,3.5,2,0.0,0.0,4.0,2.0,7.0,5.0,1.0,0.0,6.5,6.4,5.5
2007-01-13 12:00:00,937,Chelsea,H,4.0,1.0,12.0,6.0,15.0,7.0,1.0,0.0,1.2,6.0,1.2,5.75,1.16,5.5,1,0.0,0.0,2.0,1.0,17.0,3.0,3.0,0.0,13.0,11.0,12.0
2007-01-20 12:00:00,946,Chelsea,A,0.0,0.0,11.0,3.0,17.0,7.0,1.0,0.0,2.5,3.0,2.45,3.15,2.62,2.9,1,2.0,2.0,17.0,8.0,10.0,3.0,0.0,0.0,2.87,2.65,2.5
2007-01-31 12:00:00,960,Chelsea,H,3.0,1.0,18.0,15.0,12.0,3.0,0.0,0.0,1.28,5.0,1.25,5.25,1.3,4.2,1,0.0,0.0,6.0,4.0,11.0,9.0,1.0,0.0,10.0,9.0,8.5
2007-02-03 12:00:00,965,Chelsea,A,1.0,1.0,17.0,8.0,8.0,5.0,1.0,0.0,1.36,4.5,1.36,4.25,1.36,4.0,3,0.0,0.0,8.0,5.0,7.0,6.0,0.0,0.0,8.0,8.0,7.0
2007-02-10 12:00:00,973,Chelsea,H,3.0,1.0,15.0,5.0,6.0,5.0,0.0,0.0,1.28,5.0,1.25,5.5,1.22,4.8,1,0.0,0.0,3.0,0.0,11.0,1.0,1.0,0.0,10.0,8.5,10.0
2007-03-03 12:00:00,998,Chelsea,A,2.0,1.0,10.0,5.0,10.0,5.0,2.0,0.0,1.5,3.75,1.6,3.4,1.53,3.5,3,0.0,0.0,8.0,5.0,8.0,7.0,0.0,0.0,6.0,5.5,5.5
2007-03-14 12:00:00,1004,Chelsea,A,1.0,1.0,5.0,3.0,13.0,4.0,2.0,0.0,1.5,3.75,1.5,3.75,1.44,3.6,3,0.0,0.0,8.0,2.0,10.0,5.0,3.0,0.0,7.0,6.0,6.5
2007-03-17 12:00:00,1006,Chelsea,H,3.0,2.0,13.0,8.0,7.0,5.0,0.0,0.0,1.16,6.5,1.17,6.0,1.14,5.5,1,0.0,0.0,7.0,4.0,10.0,1.0,0.0,0.0,15.0,13.0,15.0
2007-03-31 12:00:00,1021,Chelsea,A,1.0,0.0,13.0,8.0,9.0,10.0,3.0,0.0,1.33,4.5,1.3,4.75,1.25,4.8,3,0.0,0.0,12.0,6.0,18.0,5.0,1.0,0.0,9.5,8.25,8.5
2007-04-07 12:00:00,1029,Chelsea,H,1.0,0.0,11.0,8.0,13.0,11.0,2.0,0.0,1.44,4.0,1.4,4.0,1.36,4.0,1,0.0,0.0,6.0,5.0,11.0,7.0,1.0,0.0,7.5,7.25,7.0
2007-04-18 12:00:00,1053,Chelsea,A,4.0,2.0,14.0,7.0,9.0,5.0,2.0,0.0,1.44,4.2,1.45,3.8,1.5,3.6,3,1.0,1.0,14.0,10.0,21.0,9.0,5.0,0.0,7.0,6.6,5.5
2007-04-22 12:00:00,1063,Chelsea,A,0.0,0.0,12.0,4.0,16.0,2.0,3.0,0.0,1.53,3.8,1.55,3.5,1.5,3.6,2,0.0,0.0,11.0,3.0,15.0,4.0,0.0,0.0,6.0,6.0,5.5
2007-04-28 12:00:00,1065,Chelsea,H,2.0,2.0,11.0,3.0,8.0,11.0,0.0,0.0,1.28,5.0,1.25,5.0,1.3,4.33,2,2.0,1.0,6.0,3.0,10.0,2.0,3.0,0.0,10.0,10.0,8.0
2007-05-06 12:00:00,1082,Chelsea,A,1.0,0.0,9.0,4.0,13.0,7.0,2.0,1.0,2.5,3.25,2.35,3.15,2.3,3.3,2,1.0,1.0,7.0,4.0,19.0,3.0,1.0,0.0,2.7,2.8,2.6
2007-05-09 12:00:00,1084,Chelsea,H,0.0,0.0,15.0,10.0,12.0,8.0,3.0,0.0,2.1,3.2,2.1,3.2,2.2,3.1,2,0.0,0.0,5.0,0.0,20.0,1.0,4.0,0.0,3.2,3.2,2.87
2007-05-13 12:00:00,1088,Chelsea,H,1.0,0.0,14.0,10.0,13.0,9.0,2.0,0.0,1.72,3.5,1.55,3.5,1.5,3.6,2,1.0,0.0,8.0,5.0,5.0,2.0,1.0,0.0,4.75,5.85,5.5
2007-11-03 12:00:00,1210,Chelsea,A,2.0,2.0,13.0,7.0,9.0,3.0,1.0,0.0,1.4,4.33,1.4,4.0,1.4,3.75,3,0.0,0.0,10.0,3.0,16.0,4.0,2.0,0.0,9.0,7.5,7.0
2007-11-11 12:00:00,1218,Chelsea,H,1.0,0.0,15.0,10.0,13.0,9.0,2.0,0.0,1.33,5.0,1.35,4.0,1.33,4.0,2,1.0,0.0,6.0,2.0,16.0,1.0,2.0,0.0,10.0,9.0,8.0
2007-11-24 12:00:00,1226,Chelsea,A,2.0,1.0,9.0,5.0,6.0,2.0,1.0,1.0,1.22,6.0,1.25,4.75,1.29,4.5,3,0.0,0.0,9.0,4.0,8.0,3.0,0.0,0.0,15.0,11.0,8.0
2007-12-01 12:00:00,1236,Chelsea,H,1.0,0.0,14.0,5.0,15.0,7.0,5.0,0.0,1.25,5.5,1.25,5.0,1.25,4.5,1,0.0,0.0,4.0,1.0,26.0,0.0,3.0,0.0,13.0,10.0,10.0
2007-12-08 12:00:00,1246,Chelsea,H,2.0,1.0,11.0,4.0,6.0,10.0,0.0,0.0,1.16,6.5,1.15,6.5,1.14,5.5,1,0.0,0.0,9.0,2.0,12.0,2.0,1.0,1.0,21.0,13.0,15.0
2007-12-16 12:00:00,1263,Chelsea,A,0.0,0.0,10.0,7.0,12.0,5.0,5.0,0.0,3.1,3.0,2.85,3.05,2.88,3.0,1,1.0,1.0,11.0,5.0,19.0,3.0,5.0,0.0,2.5,2.4,2.25
2007-12-23 12:00:00,1272,Chelsea,A,1.0,1.0,10.0,8.0,14.0,11.0,2.0,0.0,1.9,3.4,1.75,3.35,1.83,3.2,3,0.0,0.0,16.0,7.0,15.0,7.0,1.0,0.0,4.2,4.3,3.75
2007-12-26 12:00:00,1276,Chelsea,H,4.0,1.0,14.0,8.0,7.0,3.0,3.0,2.0,1.4,4.33,1.4,4.0,1.4,3.75,2,4.0,2.0,9.0,4.0,11.0,7.0,2.0,1.0,9.0,7.5,7.0
2007-12-29 12:00:00,1286,Chelsea,H,2.0,1.0,16.0,10.0,9.0,12.0,1.0,0.0,1.4,4.33,1.33,4.25,1.33,4.2,1,1.0,0.0,3.0,2.0,11.0,3.0,2.0,0.0,9.0,8.5,7.5
2008-01-01 12:00:00,1297,Chelsea,A,2.0,0.0,11.0,5.0,8.0,8.0,0.0,0.0,1.5,4.0,1.44,3.9,1.5,3.4,3,1.0,1.0,5.0,2.0,7.0,4.0,1.0,0.0,7.0,6.5,6.0
